日付,出発国家,出発空港,到着国家,到着空港,出発時刻,飛行時間,推奨最大運航数,収益(円),価格(円),需要(名),運航規模,座席数,運航可能な最小収益(円),必要機長数,必要副操縦士数,その他必要人員指数,飛行前必要時間,飛行後必要時間,優先順位指数
7日,台湾,桃園,日本,福岡,07:00,90,5,3255000,35000,93,小規模運航,120,2100000,1,1,6,35,40,78.5966134
7日,台湾,桃園,日本,福岡,07:30,90,5,3045000,35000,87,小規模運航,120,2100000,1,1,6,35,40,83.0134213
7日,台湾,桃園,日本,福岡,08:00,90,5,4515000,35000,129,小規模運航,120,2100000,1,1,7,35,40,91.1669955
7日,台湾,桃園,日本,福岡,08:30,90,5,4200000,35000,120,小規模運航,120,2100000,1,1,7,35,40,98.91072
7日,台湾,桃園,日本,福岡,09:00,90,5,4235000,35000,121,小規模運航,120,2100000,1,1,7,35,40,99.1644992
7日,台湾,桃園,日本,福岡,09:30,90,5,4130000,35000,118,小規模運航,120,2100000,1,1,7,35,40,98.2536813
7日,台湾,桃園,日本,福岡,10:00,90,5,3465000,35000,99,小規模運航,120,2100000,1,1,6,35,40,96.0624849
7日,台湾,桃園,日本,福岡,10:30,90,5,3675000,35000,105,小規模運航,120,2100000,1,1,7,35,40,94.801123
7日,台湾,桃園,日本,福岡,11:00,90,5,3815000,35000,109,小規模運航,120,2100000,1,1,7,35,40,97.133757
7日,台湾,桃園,日本,福岡,11:30,90,5,3815000,35000,109,小規模運航,120,2100000,1,1,7,35,40,90.4360094
7日,台湾,桃園,日本,福岡,12:00,90,5,3430000,35000,98,小規模運航,120,2100000,1,1,6,35,40,98.5891196
7日,台湾,桃園,日本,福岡,12:30,90,5,3990000,35000,114,小規模運航,120,2100000,1,1,7,35,40,98.3023517
7日,台湾,桃園,日本,福岡,13:00,90,5,4060000,35000,116,小規模運航,120,2100000,1,1,7,35,40,89.4729307
7日,台湾,桃園,日本,福岡,13:30,90,5,3430000,35000,98,小規模運航,120,2100000,1,1,6,35,40,91.0425934
7日,台湾,桃園,日本,福岡,14:00,90,5,3885000,35000,111,小規模運航,120,2100000,1,1,7,35,40,98.7845017
7日,台湾,桃園,日本,福岡,14:30,90,5,3325000,35000,95,小規模運航,120,2100000,1,1,6,35,40,96.0826826
7日,台湾,桃園,日本,福岡,15:00,90,5,3745000,35000,107,小規模運航,120,2100000,1,1,7,35,40,86.8178582
7日,台湾,桃園,日本,福岡,15:30,90,5,3850000,35000,110,小規模運航,120,2100000,1,1,7,35,40,95.714684
7日,台湾,桃園,日本,福岡,16:00,90,5,3955000,35000,113,小規模運航,120,2100000,1,1,7,35,40,92.6075104
7日,台湾,桃園,日本,福岡,16:30,90,5,3675000,35000,105,小規模運航,120,2100000,1,1,7,35,40,91.2320089
7日,台湾,桃園,日本,福岡,17:00,90,5,4830000,35000,138,小規模運航,120,2100000,1,1,7,35,40,97.4655865
7日,台湾,桃園,日本,福岡,17:30,90,5,4340000,35000,124,小規模運航,120,2100000,1,1,7,35,40,98.7180272
7日,台湾,桃園,日本,福岡,18:00,90,5,4620000,35000,132,小規模運航,120,2100000,1,1,7,35,40,96.7614414
7日,台湾,桃園,日本,福岡,18:30,90,5,4200000,35000,120,小規模運航,120,2100000,1,1,7,35,40,91.8308083
7日,台湾,桃園,日本,福岡,19:00,90,5,4130000,35000,118,小規模運航,120,2100000,1,1,7,35,40,98.8526194
7日,台湾,桃園,日本,福岡,19:30,90,5,4515000,35000,129,小規模運航,120,2100000,1,1,7,35,40,86.1521812
7日,台湾,桃園,日本,福岡,20:00,90,5,3920000,35000,112,小規模運航,120,2100000,1,1,7,35,40,96.3300553
7日,台湾,桃園,日本,福岡,20:30,90,5,3745000,35000,107,小規模運航,120,2100000,1,1,7,35,40,94.8908096
7日,台湾,桃園,日本,福岡,21:00,90,5,3850000,35000,110,小規模運航,120,2100000,1,1,7,35,40,96.5982965
7日,台湾,桃園,日本,福岡,21:30,90,5,4060000,35000,116,小規模運航,120,2100000,1,1,7,35,40,96.6300095
7日,台湾,桃園,日本,福岡,22:00,90,5,3115000,35000,89,小規模運航,120,2100000,1,1,6,35,40,95.2877885
7日,台湾,桃園,日本,福岡,22:30,90,5,2765000,35000,79,小規模運航,120,2100000,1,1,5,35,40,86.8560431
8日,台湾,桃園,日本,福岡,07:00,90,5,2940000,35000,84,小規模運航,120,2100000,1,1,6,35,40,96.7216109
8日,台湾,桃園,日本,福岡,07:30,90,5,3220000,35000,92,小規模運航,120,2100000,1,1,6,35,40,87.714856
8日,台湾,桃園,日本,福岡,08:00,90,5,4305000,35000,123,小規模運航,120,2100000,1,1,7,35,40,96.5685267
8日,台湾,桃園,日本,福岡,08:30,90,5,4550000,35000,130,小規模運航,120,2100000,1,1,7,35,40,96.6040596
8日,台湾,桃園,日本,福岡,09:00,90,5,4655000,35000,133,小規模運航,120,2100000,1,1,7,35,40,98.2592001
8日,台湾,桃園,日本,福岡,09:30,90,5,4585000,35000,131,小規模運航,120,2100000,1,1,7,35,40,98.945364
8日,台湾,桃園,日本,福岡,10:00,90,5,3710000,35000,106,小規模運航,120,2100000,1,1,7,35,40,95.99545
8日,台湾,桃園,日本,福岡,10:30,90,5,4095000,35000,117,小規模運航,120,2100000,1,1,7,35,40,94.0169878
8日,台湾,桃園,日本,福岡,11:00,90,5,3815000,35000,109,小規模運航,120,2100000,1,1,7,35,40,97.133757
8日,台湾,桃園,日本,福岡,11:30,90,5,3430000,35000,98,小規模運航,120,2100000,1,1,6,35,40,98.5329304
8日,台湾,桃園,日本,福岡,12:00,90,5,3745000,35000,107,小規模運航,120,2100000,1,1,7,35,40,99.1245929
8日,台湾,桃園,日本,福岡,12:30,90,5,3710000,35000,106,小規模運航,120,2100000,1,1,7,35,40,80.2775774
8日,台湾,桃園,日本,福岡,13:00,90,5,3745000,35000,107,小規模運航,120,2100000,1,1,7,35,40,96.9927979
8日,台湾,桃園,日本,福岡,13:30,90,5,4060000,35000,116,小規模運航,120,2100000,1,1,7,35,40,93.2777594
8日,台湾,桃園,日本,福岡,14:00,90,5,3535000,35000,101,小規模運航,120,2100000,1,1,7,35,40,98.4163606
8日,台湾,桃園,日本,福岡,14:30,90,5,3535000,35000,101,小規模運航,120,2100000,1,1,7,35,40,90.9960949
8日,台湾,桃園,日本,福岡,15:00,90,5,3815000,35000,109,小規模運航,120,2100000,1,1,7,35,40,97.6285515
8日,台湾,桃園,日本,福岡,15:30,90,5,3395000,35000,97,小規模運航,120,2100000,1,1,6,35,40,98.0933827
8日,台湾,桃園,日本,福岡,16:00,90,5,3990000,35000,114,小規模運航,120,2100000,1,1,7,35,40,90.0674765
8日,台湾,桃園,日本,福岡,16:30,90,5,3710000,35000,106,小規模運航,120,2100000,1,1,7,35,40,97.9606874
8日,台湾,桃園,日本,福岡,17:00,90,5,4515000,35000,129,小規模運航,120,2100000,1,1,7,35,40,98.8175665
8日,台湾,桃園,日本,福岡,17:30,90,5,4095000,35000,117,小規模運航,120,2100000,1,1,7,35,40,97.7958967
8日,台湾,桃園,日本,福岡,18:00,90,5,4760000,35000,136,小規模運航,120,2100000,1,1,7,35,40,96.4755184
8日,台湾,桃園,日本,福岡,18:30,90,5,4795000,35000,137,小規模運航,120,2100000,1,1,7,35,40,92.8415826
8日,台湾,桃園,日本,福岡,19:00,90,5,4095000,35000,117,小規模運航,120,2100000,1,1,7,35,40,86.3559095
8日,台湾,桃園,日本,福岡,19:30,90,5,4760000,35000,136,小規模運航,120,2100000,1,1,7,35,40,97.90169
8日,台湾,桃園,日本,福岡,20:00,90,5,3395000,35000,97,小規模運航,120,2100000,1,1,6,35,40,96.283946
8日,台湾,桃園,日本,福岡,20:30,90,5,3640000,35000,104,小規模運航,120,2100000,1,1,7,35,40,89.3892723
8日,台湾,桃園,日本,福岡,21:00,90,5,3850000,35000,110,小規模運航,120,2100000,1,1,7,35,40,96.5982965
8日,台湾,桃園,日本,福岡,21:30,90,5,3885000,35000,111,小規模運航,120,2100000,1,1,7,35,40,88.9496594
8日,台湾,桃園,日本,福岡,22:00,90,5,3010000,35000,86,小規模運航,120,2100000,1,1,6,35,40,94.6187488
8日,台湾,桃園,日本,福岡,22:30,90,5,3080000,35000,88,小規模運航,120,2100000,1,1,6,35,40,95.9542337
9日,台湾,桃園,日本,福岡,07:00,90,5,3115000,35000,89,小規模運航,120,2100000,1,1,6,35,40,98.5117497
9日,台湾,桃園,日本,福岡,07:30,90,5,3045000,35000,87,小規模運航,120,2100000,1,1,6,35,40,83.0134213
9日,台湾,桃園,日本,福岡,08:00,90,5,4515000,35000,129,小規模運航,120,2100000,1,1,7,35,40,91.1669955
9日,台湾,桃園,日本,福岡,08:30,90,5,4235000,35000,121,小規模運航,120,2100000,1,1,7,35,40,99.1750006
9日,台湾,桃園,日本,福岡,09:00,90,5,4130000,35000,118,小規模運航,120,2100000,1,1,7,35,40,97.1038412
9日,台湾,桃園,日本,福岡,09:30,90,5,4130000,35000,118,小規模運航,120,2100000,1,1,7,35,40,98.2536813
9日,台湾,桃園,日本,福岡,10:00,90,5,3535000,35000,101,小規模運航,120,2100000,1,1,7,35,40,96.6499345
9日,台湾,桃園,日本,福岡,10:30,90,5,3675000,35000,105,小規模運航,120,2100000,1,1,7,35,40,94.801123
9日,台湾,桃園,日本,福岡,11:00,90,5,4025000,35000,115,小規模運航,120,2100000,1,1,7,35,40,96.1031133
9日,台湾,桃園,日本,福岡,11:30,90,5,3990000,35000,114,小規模運航,120,2100000,1,1,7,35,40,88.8413146
9日,台湾,桃園,日本,福岡,12:00,90,5,3570000,35000,102,小規模運航,120,2100000,1,1,7,35,40,97.8974941
9日,台湾,桃園,日本,福岡,12:30,90,5,4060000,35000,116,小規模運航,120,2100000,1,1,7,35,40,96.1220317
9日,台湾,桃園,日本,福岡,13:00,90,5,3535000,35000,101,小規模運航,120,2100000,1,1,7,35,40,96.9988106
9日,台湾,桃園,日本,福岡,13:30,90,5,3500000,35000,100,小規模運航,120,2100000,1,1,6,35,40,97.2232397
9日,台湾,桃園,日本,福岡,14:00,90,5,3990000,35000,114,小規模運航,120,2100000,1,1,7,35,40,97.2872839
9日,台湾,桃園,日本,福岡,14:30,90,5,3325000,35000,95,小規模運航,120,2100000,1,1,6,35,40,96.0826826
9日,台湾,桃園,日本,福岡,15:00,90,5,3885000,35000,111,小規模運航,120,2100000,1,1,7,35,40,98.7171693
9日,台湾,桃園,日本,福岡,15:30,90,5,3640000,35000,104,小規模運航,120,2100000,1,1,7,35,40,96.3758459
9日,台湾,桃園,日本,福岡,16:00,90,5,3675000,35000,105,小規模運航,120,2100000,1,1,7,35,40,98.811719
9日,台湾,桃園,日本,福岡,16:30,90,5,4095000,35000,117,小規模運航,120,2100000,1,1,7,35,40,91.3374386
9日,台湾,桃園,日本,福岡,17:00,90,5,4655000,35000,133,小規模運航,120,2100000,1,1,7,35,40,97.9180608
9日,台湾,桃園,日本,福岡,17:30,90,5,4410000,35000,126,小規模運航,120,2100000,1,1,7,35,40,93.0614729
9日,台湾,桃園,日本,福岡,18:00,90,5,4480000,35000,128,小規模運航,120,2100000,1,1,7,35,40,99.5632734
9日,台湾,桃園,日本,福岡,18:30,90,5,4375000,35000,125,小規模運航,120,2100000,1,1,7,35,40,97.5790925
9日,台湾,桃園,日本,福岡,19:00,90,5,4200000,35000,120,小規模運航,120,2100000,1,1,7,35,40,91.1723719
9日,台湾,桃園,日本,福岡,19:30,90,5,4760000,35000,136,小規模運航,120,2100000,1,1,7,35,40,97.90169
9日,台湾,桃園,日本,福岡,20:00,90,5,3955000,35000,113,小規模運航,120,2100000,1,1,7,35,40,98.9470457
9日,台湾,桃園,日本,福岡,20:30,90,5,3605000,35000,103,小規模運航,120,2100000,1,1,7,35,40,97.0871325
9日,台湾,桃園,日本,福岡,21:00,90,5,3990000,35000,114,小規模運航,120,2100000,1,1,7,35,40,88.5622881
9日,台湾,桃園,日本,福岡,21:30,90,5,4025000,35000,115,小規模運航,120,2100000,1,1,7,35,40,95.7826004
9日,台湾,桃園,日本,福岡,22:00,90,5,2905000,35000,83,小規模運航,120,2100000,1,1,6,35,40,94.1022807
9日,台湾,桃園,日本,福岡,22:30,90,5,3010000,35000,86,小規模運航,120,2100000,1,1,6,35,40,87.9951927
10日,台湾,桃園,日本,福岡,07:00,90,5,2940000,35000,84,小規模運航,120,2100000,1,1,6,35,40,96.7216109
10日,台湾,桃園,日本,福岡,07:30,90,5,2940000,35000,84,小規模運航,120,2100000,1,1,6,35,40,60.4316348
10日,台湾,桃園,日本,福岡,08:00,90,5,4305000,35000,123,小規模運航,120,2100000,1,1,7,35,40,96.5685267
10日,台湾,桃園,日本,福岡,08:30,90,5,4795000,35000,137,小規模運航,120,2100000,1,1,7,35,40,90.7451271
10日,台湾,桃園,日本,福岡,09:00,90,5,4375000,35000,125,小規模運航,120,2100000,1,1,7,35,40,92.6461038
10日,台湾,桃園,日本,福岡,09:30,90,5,4830000,35000,138,小規模運航,120,2100000,1,1,7,35,40,96.7435497
10日,台湾,桃園,日本,福岡,10:00,90,5,3675000,35000,105,小規模運航,120,2100000,1,1,7,35,40,97.5048191
10日,台湾,桃園,日本,福岡,10:30,90,5,3430000,35000,98,小規模運航,120,2100000,1,1,6,35,40,81.5452129
10日,台湾,桃園,日本,福岡,11:00,90,5,3640000,35000,104,小規模運航,120,2100000,1,1,7,35,40,98.1042693
10日,台湾,桃園,日本,福岡,11:30,90,5,3920000,35000,112,小規模運航,120,2100000,1,1,7,35,40,96.1472884
10日,台湾,桃園,日本,福岡,12:00,90,5,3325000,35000,95,小規模運航,120,2100000,1,1,6,35,40,97.1614638
10日,台湾,桃園,日本,福岡,12:30,90,5,4060000,35000,116,小規模運航,120,2100000,1,1,7,35,40,96.1220317
10日,台湾,桃園,日本,福岡,13:00,90,5,3815000,35000,109,小規模運航,120,2100000,1,1,7,35,40,93.9841046
10日,台湾,桃園,日本,福岡,13:30,90,5,3430000,35000,98,小規模運航,120,2100000,1,1,6,35,40,91.0425934
10日,台湾,桃園,日本,福岡,14:00,90,5,4025000,35000,115,小規模運航,120,2100000,1,1,7,35,40,96.4396422
10日,台湾,桃園,日本,福岡,14:30,90,5,4095000,35000,117,小規模運航,120,2100000,1,1,7,35,40,95.0910166
10日,台湾,桃園,日本,福岡,15:00,90,5,3920000,35000,112,小規模運航,120,2100000,1,1,7,35,40,87.650117
10日,台湾,桃園,日本,福岡,15:30,90,5,3535000,35000,101,小規模運航,120,2100000,1,1,7,35,40,92.0242332
10日,台湾,桃園,日本,福岡,16:00,90,5,3535000,35000,101,小規模運航,120,2100000,1,1,7,35,40,97.5266416
10日,台湾,桃園,日本,福岡,16:30,90,5,3605000,35000,103,小規模運航,120,2100000,1,1,7,35,40,87.5768732
10日,台湾,桃園,日本,福岡,17:00,90,5,4305000,35000,123,小規模運航,120,2100000,1,1,7,35,40,96.7217428
10日,台湾,桃園,日本,福岡,17:30,90,5,4725000,35000,135,小規模運航,120,2100000,1,1,7,35,40,98.3192938
10日,台湾,桃園,日本,福岡,18:00,90,5,4550000,35000,130,小規模運航,120,2100000,1,1,7,35,40,95.8442181
10日,台湾,桃園,日本,福岡,18:30,90,5,4725000,35000,135,小規模運航,120,2100000,1,1,7,35,40,98.9707542
10日,台湾,桃園,日本,福岡,19:00,90,5,4270000,35000,122,小規模運航,120,2100000,1,1,7,35,40,98.5381497
10日,台湾,桃園,日本,福岡,19:30,90,5,4725000,35000,135,小規模運航,120,2100000,1,1,7,35,40,99.1570095
10日,台湾,桃園,日本,福岡,20:00,90,5,3920000,35000,112,小規模運航,120,2100000,1,1,7,35,40,96.3300553
10日,台湾,桃園,日本,福岡,20:30,90,5,3885000,35000,111,小規模運航,120,2100000,1,1,7,35,40,98.8322572
10日,台湾,桃園,日本,福岡,21:00,90,5,3535000,35000,101,小規模運航,120,2100000,1,1,7,35,40,92.7563365
10日,台湾,桃園,日本,福岡,21:30,90,5,3990000,35000,114,小規模運航,120,2100000,1,1,7,35,40,96.0829372
10日,台湾,桃園,日本,福岡,22:00,90,5,2625000,35000,75,小規模運航,120,2100000,1,1,5,35,40,96.1716419
10日,台湾,桃園,日本,福岡,22:30,90,5,3290000,35000,94,小規模運航,120,2100000,1,1,6,35,40,95.8843651
11日,台湾,桃園,日本,福岡,07:00,90,5,3080000,35000,88,小規模運航,120,2100000,1,1,6,35,40,98.1403013
11日,台湾,桃園,日本,福岡,07:30,90,5,2975000,35000,85,小規模運航,120,2100000,1,1,6,35,40,76.9043892
11日,台湾,桃園,日本,福岡,08:00,90,5,4550000,35000,130,小規模運航,120,2100000,1,1,7,35,40,97.5364624
11日,台湾,桃園,日本,福岡,08:30,90,5,4795000,35000,137,小規模運航,120,2100000,1,1,7,35,40,90.7451271
11日,台湾,桃園,日本,福岡,09:00,90,5,4270000,35000,122,小規模運航,120,2100000,1,1,7,35,40,99.0428521
11日,台湾,桃園,日本,福岡,09:30,90,5,4270000,35000,122,小規模運航,120,2100000,1,1,7,35,40,96.2887296
11日,台湾,桃園,日本,福岡,10:00,90,5,3710000,35000,106,小規模運航,120,2100000,1,1,7,35,40,95.99545
11日,台湾,桃園,日本,福岡,10:30,90,5,3745000,35000,107,小規模運航,120,2100000,1,1,7,35,40,96.9365753
11日,台湾,桃園,日本,福岡,11:00,90,5,3675000,35000,105,小規模運航,120,2100000,1,1,7,35,40,97.5017543
11日,台湾,桃園,日本,福岡,11:30,90,5,3605000,35000,103,小規模運航,120,2100000,1,1,7,35,40,92.8747101
11日,台湾,桃園,日本,福岡,12:00,90,5,3990000,35000,114,小規模運航,120,2100000,1,1,7,35,40,90.0132745
11日,台湾,桃園,日本,福岡,12:30,90,5,3430000,35000,98,小規模運航,120,2100000,1,1,6,35,40,93.0885353
11日,台湾,桃園,日本,福岡,13:00,90,5,3535000,35000,101,小規模運航,120,2100000,1,1,7,35,40,96.9988106
11日,台湾,桃園,日本,福岡,13:30,90,5,3885000,35000,111,小規模運航,120,2100000,1,1,7,35,40,97.1641479
11日,台湾,桃園,日本,福岡,14:00,90,5,3570000,35000,102,小規模運航,120,2100000,1,1,7,35,40,96.6404886
11日,台湾,桃園,日本,福岡,14:30,90,5,3430000,35000,98,小規模運航,120,2100000,1,1,6,35,40,95.8667076
11日,台湾,桃園,日本,福岡,15:00,90,5,3850000,35000,110,小規模運航,120,2100000,1,1,7,35,40,83.2139089
11日,台湾,桃園,日本,福岡,15:30,90,5,3535000,35000,101,小規模運航,120,2100000,1,1,7,35,40,92.0242332
11日,台湾,桃園,日本,福岡,16:00,90,5,4060000,35000,116,小規模運航,120,2100000,1,1,7,35,40,98.7238918
11日,台湾,桃園,日本,福岡,16:30,90,5,3885000,35000,111,小規模運航,120,2100000,1,1,7,35,40,96.0546091
11日,台湾,桃園,日本,福岡,17:00,90,5,4585000,35000,131,小規模運航,120,2100000,1,1,7,35,40,93.397128
11日,台湾,桃園,日本,福岡,17:30,90,5,4410000,35000,126,小規模運航,120,2100000,1,1,7,35,40,93.0614729
11日,台湾,桃園,日本,福岡,18:00,90,5,4725000,35000,135,小規模運航,120,2100000,1,1,7,35,40,93.3045262
11日,台湾,桃園,日本,福岡,18:30,90,5,4445000,35000,127,小規模運航,120,2100000,1,1,7,35,40,98.7586049
11日,台湾,桃園,日本,福岡,19:00,90,5,4165000,35000,119,小規模運航,120,2100000,1,1,7,35,40,98.8372918
11日,台湾,桃園,日本,福岡,19:30,90,5,4795000,35000,137,小規模運航,120,2100000,1,1,7,35,40,92.2278096
11日,台湾,桃園,日本,福岡,20:00,90,5,3675000,35000,105,小規模運航,120,2100000,1,1,7,35,40,89.035933
11日,台湾,桃園,日本,福岡,20:30,90,5,3815000,35000,109,小規模運航,120,2100000,1,1,7,35,40,90.0357219
11日,台湾,桃園,日本,福岡,21:00,90,5,4025000,35000,115,小規模運航,120,2100000,1,1,7,35,40,96.6839122
11日,台湾,桃園,日本,福岡,21:30,90,5,3465000,35000,99,小規模運航,120,2100000,1,1,6,35,40,94.8122372
11日,台湾,桃園,日本,福岡,22:00,90,5,3220000,35000,92,小規模運航,120,2100000,1,1,6,35,40,95.1513863
11日,台湾,桃園,日本,福岡,22:30,90,5,2695000,35000,77,小規模運航,120,2100000,1,1,5,35,40,79.3746572
12日,台湾,桃園,日本,福岡,07:00,90,5,3220000,35000,92,小規模運航,120,2100000,1,1,6,35,40,95.3599012
12日,台湾,桃園,日本,福岡,07:30,90,5,3255000,35000,93,小規模運航,120,2100000,1,1,6,35,40,94.8238383
12日,台湾,桃園,日本,福岡,08:00,90,5,4200000,35000,120,小規模運航,120,2100000,1,1,7,35,40,98.9615779
12日,台湾,桃園,日本,福岡,08:30,90,5,4515000,35000,129,小規模運航,120,2100000,1,1,7,35,40,97.3506198
12日,台湾,桃園,日本,福岡,09:00,90,5,4130000,35000,118,小規模運航,120,2100000,1,1,7,35,40,97.1038412
12日,台湾,桃園,日本,福岡,09:30,90,5,4585000,35000,131,小規模運航,120,2100000,1,1,7,35,40,98.945364
12日,台湾,桃園,日本,福岡,10:00,90,5,4095000,35000,117,小規模運航,120,2100000,1,1,7,35,40,95.7683308
12日,台湾,桃園,日本,福岡,10:30,90,5,3815000,35000,109,小規模運航,120,2100000,1,1,7,35,40,94.677598
12日,台湾,桃園,日本,福岡,11:00,90,5,3430000,35000,98,小規模運航,120,2100000,1,1,6,35,40,97.9356711
12日,台湾,桃園,日本,福岡,11:30,90,5,4060000,35000,116,小規模運航,120,2100000,1,1,7,35,40,98.802491
12日,台湾,桃園,日本,福岡,12:00,90,5,3500000,35000,100,小規模運航,120,2100000,1,1,6,35,40,95.2169298
12日,台湾,桃園,日本,福岡,12:30,90,5,3640000,35000,104,小規模運航,120,2100000,1,1,7,35,40,96.5091986
12日,台湾,桃園,日本,福岡,13:00,90,5,3535000,35000,101,小規模運航,120,2100000,1,1,7,35,40,96.9988106
12日,台湾,桃園,日本,福岡,13:30,90,5,3885000,35000,111,小規模運航,120,2100000,1,1,7,35,40,97.1641479
12日,台湾,桃園,日本,福岡,14:00,90,5,4095000,35000,117,小規模運航,120,2100000,1,1,7,35,40,96.4571414
12日,台湾,桃園,日本,福岡,14:30,90,5,3745000,35000,107,小規模運航,120,2100000,1,1,7,35,40,98.352811
12日,台湾,桃園,日本,福岡,15:00,90,5,3920000,35000,112,小規模運航,120,2100000,1,1,7,35,40,87.650117
12日,台湾,桃園,日本,福岡,15:30,90,5,3465000,35000,99,小規模運航,120,2100000,1,1,6,35,40,87.6611822
12日,台湾,桃園,日本,福岡,16:00,90,5,3920000,35000,112,小規模運航,120,2100000,1,1,7,35,40,97.7695875
12日,台湾,桃園,日本,福岡,16:30,90,5,3325000,35000,95,小規模運航,120,2100000,1,1,6,35,40,99.2674625
12日,台湾,桃園,日本,福岡,17:00,90,5,4445000,35000,127,小規模運航,120,2100000,1,1,7,35,40,91.7893665
12日,台湾,桃園,日本,福岡,17:30,90,5,4655000,35000,133,小規模運航,120,2100000,1,1,7,35,40,93.5216625
12日,台湾,桃園,日本,福岡,18:00,90,5,4130000,35000,118,小規模運航,120,2100000,1,1,7,35,40,94.8959888
12日,台湾,桃園,日本,福岡,18:30,90,5,4410000,35000,126,小規模運航,120,2100000,1,1,7,35,40,92.7023919
12日,台湾,桃園,日本,福岡,19:00,90,5,4550000,35000,130,小規模運航,120,2100000,1,1,7,35,40,95.3080862
12日,台湾,桃園,日本,福岡,19:30,90,5,4340000,35000,124,小規模運航,120,2100000,1,1,7,35,40,97.0481913
12日,台湾,桃園,日本,福岡,20:00,90,5,3745000,35000,107,小規模運航,120,2100000,1,1,7,35,40,95.2096193
12日,台湾,桃園,日本,福岡,20:30,90,5,3780000,35000,108,小規模運航,120,2100000,1,1,7,35,40,95.2008357
12日,台湾,桃園,日本,福岡,21:00,90,5,3675000,35000,105,小規模運航,120,2100000,1,1,7,35,40,94.4720141
12日,台湾,桃園,日本,福岡,21:30,90,5,3465000,35000,99,小規模運航,120,2100000,1,1,6,35,40,94.8122372
12日,台湾,桃園,日本,福岡,22:00,90,5,2660000,35000,76,小規模運航,120,2100000,1,1,5,35,40,91.8339586
12日,台湾,桃園,日本,福岡,22:30,90,5,2800000,35000,80,小規模運航,120,2100000,1,1,5,35,40,88.8691079
13日,台湾,桃園,日本,福岡,07:00,90,5,3290000,35000,94,小規模運航,120,2100000,1,1,6,35,40,98.4405098
13日,台湾,桃園,日本,福岡,07:30,90,5,2695000,35000,77,小規模運航,120,2100000,1,1,5,35,40,98.5382035
13日,台湾,桃園,日本,福岡,08:00,90,5,4760000,35000,136,小規模運航,120,2100000,1,1,7,35,40,97.6196021
13日,台湾,桃園,日本,福岡,08:30,90,5,4655000,35000,133,小規模運航,120,2100000,1,1,7,35,40,94.0984997
13日,台湾,桃園,日本,福岡,09:00,90,5,4620000,35000,132,小規模運航,120,2100000,1,1,7,35,40,97.5487247
13日,台湾,桃園,日本,福岡,09:30,90,5,4515000,35000,129,小規模運航,120,2100000,1,1,7,35,40,99.2876561
13日,台湾,桃園,日本,福岡,10:00,90,5,3955000,35000,113,小規模運航,120,2100000,1,1,7,35,40,97.2814847
13日,台湾,桃園,日本,福岡,10:30,90,5,3780000,35000,108,小規模運航,120,2100000,1,1,7,35,40,85.6925372
13日,台湾,桃園,日本,福岡,11:00,90,5,3745000,35000,107,小規模運航,120,2100000,1,1,7,35,40,98.9593253
13日,台湾,桃園,日本,福岡,11:30,90,5,3885000,35000,111,小規模運航,120,2100000,1,1,7,35,40,95.3290973
13日,台湾,桃園,日本,福岡,12:00,90,5,3745000,35000,107,小規模運航,120,2100000,1,1,7,35,40,99.1245929
13日,台湾,桃園,日本,福岡,12:30,90,5,3955000,35000,113,小規模運航,120,2100000,1,1,7,35,40,96.3892431
13日,台湾,桃園,日本,福岡,13:00,90,5,3815000,35000,109,小規模運航,120,2100000,1,1,7,35,40,93.9841046
13日,台湾,桃園,日本,福岡,13:30,90,5,3710000,35000,106,小規模運航,120,2100000,1,1,7,35,40,95.0332154
13日,台湾,桃園,日本,福岡,14:00,90,5,3955000,35000,113,小規模運航,120,2100000,1,1,7,35,40,98.6028226
13日,台湾,桃園,日本,福岡,14:30,90,5,3815000,35000,109,小規模運航,120,2100000,1,1,7,35,40,96.3623321
13日,台湾,桃園,日本,福岡,15:00,90,5,3955000,35000,113,小規模運航,120,2100000,1,1,7,35,40,94.5043277
13日,台湾,桃園,日本,福岡,15:30,90,5,3955000,35000,113,小規模運航,120,2100000,1,1,7,35,40,99.2513666
13日,台湾,桃園,日本,福岡,16:00,90,5,3360000,35000,96,小規模運航,120,2100000,1,1,6,35,40,87.4530347
13日,台湾,桃園,日本,福岡,16:30,90,5,3500000,35000,100,小規模運航,120,2100000,1,1,6,35,40,98.3036619
13日,台湾,桃園,日本,福岡,17:00,90,5,4375000,35000,125,小規模運航,120,2100000,1,1,7,35,40,96.8500247
13日,台湾,桃園,日本,福岡,17:30,90,5,4725000,35000,135,小規模運航,120,2100000,1,1,7,35,40,98.3192938
13日,台湾,桃園,日本,福岡,18:00,90,5,4795000,35000,137,小規模運航,120,2100000,1,1,7,35,40,98.3538484
13日,台湾,桃園,日本,福岡,18:30,90,5,4165000,35000,119,小規模運航,120,2100000,1,1,7,35,40,94.1822205
13日,台湾,桃園,日本,福岡,19:00,90,5,4340000,35000,124,小規模運航,120,2100000,1,1,7,35,40,89.2882691
13日,台湾,桃園,日本,福岡,19:30,90,5,4550000,35000,130,小規模運航,120,2100000,1,1,7,35,40,90.4213295
13日,台湾,桃園,日本,福岡,20:00,90,5,3360000,35000,96,小規模運航,120,2100000,1,1,6,35,40,93.7493319
13日,台湾,桃園,日本,福岡,20:30,90,5,3850000,35000,110,小規模運航,120,2100000,1,1,7,35,40,98.0056397
