日付,出発国家,出発空港,到着国家,到着空港,出発時刻,飛行時間,推奨最大運航数,収益(円),価格(円),需要(名),運航規模,座席数,運航可能な最小収益(円),必要機長数,必要副操縦士数,その他必要人員指数,飛行前必要時間,飛行後必要時間,優先順位指数
20日,日本,福岡,日本,新千歳,07:30,120,9,1230000,30000,41,小規模運航,120,2100000,1,1,4,35,40,94.1520932
20日,日本,福岡,日本,新千歳,08:00,120,9,1650000,30000,55,小規模運航,120,2100000,1,1,4,35,40,89.4521929
20日,日本,福岡,日本,新千歳,08:30,120,9,1740000,30000,58,小規模運航,120,2100000,1,1,4,35,40,98.981378
20日,日本,福岡,日本,新千歳,09:00,120,9,1740000,30000,58,小規模運航,120,2100000,1,1,4,35,40,82.2769275
20日,日本,福岡,日本,新千歳,09:30,120,9,1650000,30000,55,小規模運航,120,2100000,1,1,4,35,40,97.2031549
20日,日本,福岡,日本,新千歳,10:00,120,9,1530000,30000,51,小規模運航,120,2100000,1,1,4,35,40,97.9378763
20日,日本,福岡,日本,新千歳,10:30,120,9,1260000,30000,42,小規模運航,120,2100000,1,1,4,35,40,83.3968727
20日,日本,福岡,日本,新千歳,11:00,120,9,1260000,30000,42,小規模運航,120,2100000,1,1,4,35,40,94.4345774
20日,日本,福岡,日本,新千歳,11:30,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,82.6384276
20日,日本,福岡,日本,新千歳,12:00,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,98.1102946
20日,日本,福岡,日本,新千歳,12:30,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,93.9630655
20日,日本,福岡,日本,新千歳,13:00,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,88.5249814
20日,日本,福岡,日本,新千歳,13:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,72.2248278
20日,日本,福岡,日本,新千歳,14:00,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,97.3279285
20日,日本,福岡,日本,新千歳,14:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,89.6627759
20日,日本,福岡,日本,新千歳,15:00,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,70.3783589
20日,日本,福岡,日本,新千歳,15:30,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,95.0090348
20日,日本,福岡,日本,新千歳,16:00,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,94.0136555
20日,日本,福岡,日本,新千歳,16:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,96.4779357
20日,日本,福岡,日本,新千歳,17:00,120,9,1620000,30000,54,小規模運航,120,2100000,1,1,4,35,40,96.8884087
20日,日本,福岡,日本,新千歳,17:30,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,97.0460787
20日,日本,福岡,日本,新千歳,18:00,120,9,1530000,30000,51,小規模運航,120,2100000,1,1,4,35,40,95.097683
20日,日本,福岡,日本,新千歳,18:30,120,9,1620000,30000,54,小規模運航,120,2100000,1,1,4,35,40,96.2194313
20日,日本,福岡,日本,新千歳,19:00,120,9,1650000,30000,55,小規模運航,120,2100000,1,1,4,35,40,98.1290462
20日,日本,福岡,日本,新千歳,19:30,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,94.383095
20日,日本,福岡,日本,新千歳,20:00,120,9,1260000,30000,42,小規模運航,120,2100000,1,1,4,35,40,94.8577907
20日,日本,福岡,日本,新千歳,20:30,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,97.5326652
20日,日本,福岡,日本,新千歳,21:00,120,9,1440000,30000,48,小規模運航,120,2100000,1,1,4,35,40,95.0569767
20日,日本,福岡,日本,新千歳,21:30,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,90.1981894
20日,日本,福岡,日本,新千歳,22:00,120,9,1050000,30000,35,小規模運航,120,2100000,1,1,4,35,40,86.8639569
20日,日本,福岡,日本,新千歳,22:30,120,9,1050000,30000,35,小規模運航,120,2100000,1,1,4,35,40,90.596999
21日,日本,福岡,日本,新千歳,07:00,120,9,1050000,30000,35,小規模運航,120,2100000,1,1,4,35,40,96.0527596
21日,日本,福岡,日本,新千歳,07:30,120,9,1020000,30000,34,小規模運航,120,2100000,1,1,4,35,40,79.1906087
21日,日本,福岡,日本,新千歳,08:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,96.5030348
21日,日本,福岡,日本,新千歳,08:30,120,9,1560000,30000,52,小規模運航,120,2100000,1,1,4,35,40,95.9172415
21日,日本,福岡,日本,新千歳,09:00,120,9,1650000,30000,55,小規模運航,120,2100000,1,1,4,35,40,94.0029016
21日,日本,福岡,日本,新千歳,09:30,120,9,1530000,30000,51,小規模運航,120,2100000,1,1,4,35,40,87.2136365
21日,日本,福岡,日本,新千歳,10:00,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,91.1654715
21日,日本,福岡,日本,新千歳,10:30,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,77.8429032
21日,日本,福岡,日本,新千歳,11:00,120,9,1350000,30000,45,小規模運航,120,2100000,1,1,4,35,40,95.2835749
21日,日本,福岡,日本,新千歳,11:30,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,95.5031907
21日,日本,福岡,日本,新千歳,12:00,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,98.530428
21日,日本,福岡,日本,新千歳,12:30,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,93.9630655
21日,日本,福岡,日本,新千歳,13:00,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,90.7641436
21日,日本,福岡,日本,新千歳,13:30,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,82.6691369
21日,日本,福岡,日本,新千歳,14:00,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,94.2303755
21日,日本,福岡,日本,新千歳,14:30,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,84.7764189
21日,日本,福岡,日本,新千歳,15:00,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,84.1937696
21日,日本,福岡,日本,新千歳,15:30,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,92.9986393
21日,日本,福岡,日本,新千歳,16:00,120,9,1350000,30000,45,小規模運航,120,2100000,1,1,4,35,40,83.2835836
21日,日本,福岡,日本,新千歳,16:30,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,93.7142572
21日,日本,福岡,日本,新千歳,17:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,95.7788719
21日,日本,福岡,日本,新千歳,17:30,120,9,1740000,30000,58,小規模運航,120,2100000,1,1,4,35,40,74.1992509
21日,日本,福岡,日本,新千歳,18:00,120,9,1560000,30000,52,小規模運航,120,2100000,1,1,4,35,40,98.2068994
21日,日本,福岡,日本,新千歳,18:30,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,75.7060292
21日,日本,福岡,日本,新千歳,19:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,80.9295461
21日,日本,福岡,日本,新千歳,19:30,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,94.383095
21日,日本,福岡,日本,新千歳,20:00,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,88.3822797
21日,日本,福岡,日本,新千歳,20:30,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,92.164141
21日,日本,福岡,日本,新千歳,21:00,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,96.6313932
21日,日本,福岡,日本,新千歳,21:30,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,96.6736463
21日,日本,福岡,日本,新千歳,22:00,120,9,1050000,30000,35,小規模運航,120,2100000,1,1,4,35,40,86.8639569
21日,日本,福岡,日本,新千歳,22:30,120,9,1140000,30000,38,小規模運航,120,2100000,1,1,4,35,40,92.2438027
22日,日本,福岡,日本,新千歳,07:00,120,9,990000,30000,33,小規模運航,120,2100000,1,1,4,35,40,88.8904182
22日,日本,福岡,日本,新千歳,07:30,120,9,1200000,30000,40,小規模運航,120,2100000,1,1,4,35,40,95.750797
22日,日本,福岡,日本,新千歳,08:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,96.5030348
22日,日本,福岡,日本,新千歳,08:30,120,9,1800000,30000,60,小規模運航,120,2100000,1,1,4,35,40,98.6927183
22日,日本,福岡,日本,新千歳,09:00,120,9,1590000,30000,53,小規模運航,120,2100000,1,1,4,35,40,80.0254665
22日,日本,福岡,日本,新千歳,09:30,120,9,1620000,30000,54,小規模運航,120,2100000,1,1,4,35,40,97.3637889
22日,日本,福岡,日本,新千歳,10:00,120,9,1440000,30000,48,小規模運航,120,2100000,1,1,4,35,40,81.1859046
22日,日本,福岡,日本,新千歳,10:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,81.7395509
22日,日本,福岡,日本,新千歳,11:00,120,9,1530000,30000,51,小規模運航,120,2100000,1,1,4,35,40,98.3417777
22日,日本,福岡,日本,新千歳,11:30,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,95.5031907
22日,日本,福岡,日本,新千歳,12:00,120,9,1350000,30000,45,小規模運航,120,2100000,1,1,4,35,40,94.5836705
22日,日本,福岡,日本,新千歳,12:30,120,9,1260000,30000,42,小規模運航,120,2100000,1,1,4,35,40,98.2194671
22日,日本,福岡,日本,新千歳,13:00,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,88.5249814
22日,日本,福岡,日本,新千歳,13:30,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,82.6691369
22日,日本,福岡,日本,新千歳,14:00,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,97.3279285
22日,日本,福岡,日本,新千歳,14:30,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,84.7764189
22日,日本,福岡,日本,新千歳,15:00,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,93.5379145
22日,日本,福岡,日本,新千歳,15:30,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,95.0090348
22日,日本,福岡,日本,新千歳,16:00,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,98.5737445
22日,日本,福岡,日本,新千歳,16:30,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,94.6121877
22日,日本,福岡,日本,新千歳,17:00,120,9,1560000,30000,52,小規模運航,120,2100000,1,1,4,35,40,94.678463
22日,日本,福岡,日本,新千歳,17:30,120,9,1800000,30000,60,小規模運航,120,2100000,1,1,4,35,40,96.0268002
22日,日本,福岡,日本,新千歳,18:00,120,9,1650000,30000,55,小規模運航,120,2100000,1,1,4,35,40,96.2474119
22日,日本,福岡,日本,新千歳,18:30,120,9,1680000,30000,56,小規模運航,120,2100000,1,1,4,35,40,95.8343518
22日,日本,福岡,日本,新千歳,19:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,80.9295461
22日,日本,福岡,日本,新千歳,19:30,120,9,1560000,30000,52,小規模運航,120,2100000,1,1,4,35,40,98.3750784
22日,日本,福岡,日本,新千歳,20:00,120,9,1350000,30000,45,小規模運航,120,2100000,1,1,4,35,40,86.9196546
22日,日本,福岡,日本,新千歳,20:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,98.7079519
22日,日本,福岡,日本,新千歳,21:00,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,83.8312484
22日,日本,福岡,日本,新千歳,21:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,92.5665522
22日,日本,福岡,日本,新千歳,22:00,120,9,1080000,30000,36,小規模運航,120,2100000,1,1,4,35,40,85.2545574
22日,日本,福岡,日本,新千歳,22:30,120,9,1020000,30000,34,小規模運航,120,2100000,1,1,4,35,40,76.430878
23日,日本,福岡,日本,新千歳,07:00,120,9,1020000,30000,34,小規模運航,120,2100000,1,1,4,35,40,71.4566184
23日,日本,福岡,日本,新千歳,07:30,120,9,990000,30000,33,小規模運航,120,2100000,1,1,4,35,40,95.2016158
23日,日本,福岡,日本,新千歳,08:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,96.5030348
23日,日本,福岡,日本,新千歳,08:30,120,9,1590000,30000,53,小規模運航,120,2100000,1,1,4,35,40,95.2075524
23日,日本,福岡,日本,新千歳,09:00,120,9,1680000,30000,56,小規模運航,120,2100000,1,1,4,35,40,98.2902035
23日,日本,福岡,日本,新千歳,09:30,120,9,1800000,30000,60,小規模運航,120,2100000,1,1,4,35,40,78.1583955
23日,日本,福岡,日本,新千歳,10:00,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,95.2656475
23日,日本,福岡,日本,新千歳,10:30,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,95.437106
23日,日本,福岡,日本,新千歳,11:00,120,9,1440000,30000,48,小規模運航,120,2100000,1,1,4,35,40,99.0846076
23日,日本,福岡,日本,新千歳,11:30,120,9,1440000,30000,48,小規模運航,120,2100000,1,1,4,35,40,78.1777877
23日,日本,福岡,日本,新千歳,12:00,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,94.4474624
23日,日本,福岡,日本,新千歳,12:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,93.8280108
23日,日本,福岡,日本,新千歳,13:00,120,9,1530000,30000,51,小規模運航,120,2100000,1,1,4,35,40,93.5933761
23日,日本,福岡,日本,新千歳,13:30,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,96.7332057
23日,日本,福岡,日本,新千歳,14:00,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,97.9752025
23日,日本,福岡,日本,新千歳,14:30,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,82.0043172
23日,日本,福岡,日本,新千歳,15:00,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,94.9347801
23日,日本,福岡,日本,新千歳,15:30,120,9,1440000,30000,48,小規模運航,120,2100000,1,1,4,35,40,88.1951169
23日,日本,福岡,日本,新千歳,16:00,120,9,1350000,30000,45,小規模運航,120,2100000,1,1,4,35,40,83.2835836
23日,日本,福岡,日本,新千歳,16:30,120,9,1260000,30000,42,小規模運航,120,2100000,1,1,4,35,40,93.2148769
23日,日本,福岡,日本,新千歳,17:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,95.7788719
23日,日本,福岡,日本,新千歳,17:30,120,9,1740000,30000,58,小規模運航,120,2100000,1,1,4,35,40,74.1992509
23日,日本,福岡,日本,新千歳,18:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,81.3962418
23日,日本,福岡,日本,新千歳,18:30,120,9,1590000,30000,53,小規模運航,120,2100000,1,1,4,35,40,96.2853685
23日,日本,福岡,日本,新千歳,19:00,120,9,1560000,30000,52,小規模運航,120,2100000,1,1,4,35,40,89.0403999
23日,日本,福岡,日本,新千歳,19:30,120,9,1650000,30000,55,小規模運航,120,2100000,1,1,4,35,40,84.2580572
23日,日本,福岡,日本,新千歳,20:00,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,94.8271753
23日,日本,福岡,日本,新千歳,20:30,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,92.164141
23日,日本,福岡,日本,新千歳,21:00,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,96.2627516
23日,日本,福岡,日本,新千歳,21:30,120,9,1260000,30000,42,小規模運航,120,2100000,1,1,4,35,40,91.1972899
23日,日本,福岡,日本,新千歳,22:00,120,9,1050000,30000,35,小規模運航,120,2100000,1,1,4,35,40,86.8639569
23日,日本,福岡,日本,新千歳,22:30,120,9,1200000,30000,40,小規模運航,120,2100000,1,1,4,35,40,87.8486692
24日,日本,福岡,日本,新千歳,07:00,120,9,1050000,30000,35,小規模運航,120,2100000,1,1,4,35,40,96.0527596
24日,日本,福岡,日本,新千歳,07:30,120,9,1140000,30000,38,小規模運航,120,2100000,1,1,4,35,40,84.3953954
24日,日本,福岡,日本,新千歳,08:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,96.5030348
24日,日本,福岡,日本,新千歳,08:30,120,9,1620000,30000,54,小規模運航,120,2100000,1,1,4,35,40,92.0261187
24日,日本,福岡,日本,新千歳,09:00,120,9,1680000,30000,56,小規模運航,120,2100000,1,1,4,35,40,98.2902035
24日,日本,福岡,日本,新千歳,09:30,120,9,1560000,30000,52,小規模運航,120,2100000,1,1,4,35,40,91.9659778
24日,日本,福岡,日本,新千歳,10:00,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,94.6452622
24日,日本,福岡,日本,新千歳,10:30,120,9,1350000,30000,45,小規模運航,120,2100000,1,1,4,35,40,96.3627269
24日,日本,福岡,日本,新千歳,11:00,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,97.956342
24日,日本,福岡,日本,新千歳,11:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,82.1589223
24日,日本,福岡,日本,新千歳,12:00,120,9,1440000,30000,48,小規模運航,120,2100000,1,1,4,35,40,94.4468247
24日,日本,福岡,日本,新千歳,12:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,93.8280108
24日,日本,福岡,日本,新千歳,13:00,120,9,1350000,30000,45,小規模運航,120,2100000,1,1,4,35,40,68.9136189
24日,日本,福岡,日本,新千歳,13:30,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,96.7332057
24日,日本,福岡,日本,新千歳,14:00,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,93.5665999
24日,日本,福岡,日本,新千歳,14:30,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,82.0043172
24日,日本,福岡,日本,新千歳,15:00,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,93.5379145
24日,日本,福岡,日本,新千歳,15:30,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,95.0090348
24日,日本,福岡,日本,新千歳,16:00,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,95.3128312
24日,日本,福岡,日本,新千歳,16:30,120,9,1350000,30000,45,小規模運航,120,2100000,1,1,4,35,40,97.2983646
24日,日本,福岡,日本,新千歳,17:00,120,9,1680000,30000,56,小規模運航,120,2100000,1,1,4,35,40,95.8412899
24日,日本,福岡,日本,新千歳,17:30,120,9,1800000,30000,60,小規模運航,120,2100000,1,1,4,35,40,96.0268002
24日,日本,福岡,日本,新千歳,18:00,120,9,1590000,30000,53,小規模運航,120,2100000,1,1,4,35,40,80.5732904
24日,日本,福岡,日本,新千歳,18:30,120,9,1560000,30000,52,小規模運航,120,2100000,1,1,4,35,40,83.0242736
24日,日本,福岡,日本,新千歳,19:00,120,9,1650000,30000,55,小規模運航,120,2100000,1,1,4,35,40,98.1290462
24日,日本,福岡,日本,新千歳,19:30,120,9,1530000,30000,51,小規模運航,120,2100000,1,1,4,35,40,78.4553728
24日,日本,福岡,日本,新千歳,20:00,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,97.6362318
24日,日本,福岡,日本,新千歳,20:30,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,97.5326652
24日,日本,福岡,日本,新千歳,21:00,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,96.2627516
24日,日本,福岡,日本,新千歳,21:30,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,98.5675804
24日,日本,福岡,日本,新千歳,22:00,120,9,1050000,30000,35,小規模運航,120,2100000,1,1,4,35,40,86.8639569
24日,日本,福岡,日本,新千歳,22:30,120,9,1230000,30000,41,小規模運航,120,2100000,1,1,4,35,40,87.0047513
25日,日本,福岡,日本,新千歳,07:00,120,9,1020000,30000,34,小規模運航,120,2100000,1,1,4,35,40,71.4566184
25日,日本,福岡,日本,新千歳,07:30,120,9,990000,30000,33,小規模運航,120,2100000,1,1,4,35,40,95.2016158
25日,日本,福岡,日本,新千歳,08:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,96.5030348
25日,日本,福岡,日本,新千歳,08:30,120,9,1620000,30000,54,小規模運航,120,2100000,1,1,4,35,40,92.0261187
25日,日本,福岡,日本,新千歳,09:00,120,9,1560000,30000,52,小規模運航,120,2100000,1,1,4,35,40,87.7856869
25日,日本,福岡,日本,新千歳,09:30,120,9,1650000,30000,55,小規模運航,120,2100000,1,1,4,35,40,97.2031549
25日,日本,福岡,日本,新千歳,10:00,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,91.1654715
25日,日本,福岡,日本,新千歳,10:30,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,95.437106
25日,日本,福岡,日本,新千歳,11:00,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,84.7770047
25日,日本,福岡,日本,新千歳,11:30,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,92.179979
25日,日本,福岡,日本,新千歳,12:00,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,86.2312074
25日,日本,福岡,日本,新千歳,12:30,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,93.9630655
25日,日本,福岡,日本,新千歳,13:00,120,9,1350000,30000,45,小規模運航,120,2100000,1,1,4,35,40,68.9136189
25日,日本,福岡,日本,新千歳,13:30,120,9,1440000,30000,48,小規模運航,120,2100000,1,1,4,35,40,93.7145875
25日,日本,福岡,日本,新千歳,14:00,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,93.5665999
25日,日本,福岡,日本,新千歳,14:30,120,9,1530000,30000,51,小規模運航,120,2100000,1,1,4,35,40,97.6157862
25日,日本,福岡,日本,新千歳,15:00,120,9,1350000,30000,45,小規模運航,120,2100000,1,1,4,35,40,80.1946835
25日,日本,福岡,日本,新千歳,15:30,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,91.8443877
25日,日本,福岡,日本,新千歳,16:00,120,9,1440000,30000,48,小規模運航,120,2100000,1,1,4,35,40,93.5353345
25日,日本,福岡,日本,新千歳,16:30,120,9,1260000,30000,42,小規模運航,120,2100000,1,1,4,35,40,93.2148769
25日,日本,福岡,日本,新千歳,17:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,95.7788719
25日,日本,福岡,日本,新千歳,17:30,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,97.0460787
25日,日本,福岡,日本,新千歳,18:00,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,81.3962418
25日,日本,福岡,日本,新千歳,18:30,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,75.7060292
25日,日本,福岡,日本,新千歳,19:00,120,9,1650000,30000,55,小規模運航,120,2100000,1,1,4,35,40,98.1290462
25日,日本,福岡,日本,新千歳,19:30,120,9,1800000,30000,60,小規模運航,120,2100000,1,1,4,35,40,95.9063762
25日,日本,福岡,日本,新千歳,20:00,120,9,1260000,30000,42,小規模運航,120,2100000,1,1,4,35,40,94.8577907
25日,日本,福岡,日本,新千歳,20:30,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,94.393531
25日,日本,福岡,日本,新千歳,21:00,120,9,1530000,30000,51,小規模運航,120,2100000,1,1,4,35,40,94.5788309
25日,日本,福岡,日本,新千歳,21:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,92.5665522
25日,日本,福岡,日本,新千歳,22:00,120,9,1140000,30000,38,小規模運航,120,2100000,1,1,4,35,40,89.6881904
25日,日本,福岡,日本,新千歳,22:30,120,9,1170000,30000,39,小規模運航,120,2100000,1,1,4,35,40,91.3203829
26日,日本,福岡,日本,新千歳,07:00,120,9,1050000,30000,35,小規模運航,120,2100000,1,1,4,35,40,96.0527596
26日,日本,福岡,日本,新千歳,07:30,120,9,1050000,30000,35,小規模運航,120,2100000,1,1,4,35,40,90.7739489
26日,日本,福岡,日本,新千歳,08:00,120,9,1620000,30000,54,小規模運航,120,2100000,1,1,4,35,40,95.0800747
26日,日本,福岡,日本,新千歳,08:30,120,9,1560000,30000,52,小規模運航,120,2100000,1,1,4,35,40,95.9172415
26日,日本,福岡,日本,新千歳,09:00,120,9,1620000,30000,54,小規模運航,120,2100000,1,1,4,35,40,95.8605768
26日,日本,福岡,日本,新千歳,09:30,120,9,1530000,30000,51,小規模運航,120,2100000,1,1,4,35,40,87.2136365
26日,日本,福岡,日本,新千歳,10:00,120,9,1530000,30000,51,小規模運航,120,2100000,1,1,4,35,40,97.9378763
26日,日本,福岡,日本,新千歳,10:30,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,86.4424557
26日,日本,福岡,日本,新千歳,11:00,120,9,1380000,30000,46,小規模運航,120,2100000,1,1,4,35,40,95.4303074
26日,日本,福岡,日本,新千歳,11:30,120,9,1440000,30000,48,小規模運航,120,2100000,1,1,4,35,40,78.1777877
26日,日本,福岡,日本,新千歳,12:00,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,97.4595362
26日,日本,福岡,日本,新千歳,12:30,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,98.4852471
26日,日本,福岡,日本,新千歳,13:00,120,9,1470000,30000,49,小規模運航,120,2100000,1,1,4,35,40,80.4655962
26日,日本,福岡,日本,新千歳,13:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,72.2248278
26日,日本,福岡,日本,新千歳,14:00,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,94.2303755
26日,日本,福岡,日本,新千歳,14:30,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,98.1388296
26日,日本,福岡,日本,新千歳,15:00,120,9,1320000,30000,44,小規模運航,120,2100000,1,1,4,35,40,70.3783589
26日,日本,福岡,日本,新千歳,15:30,120,9,1260000,30000,42,小規模運航,120,2100000,1,1,4,35,40,83.5325957
26日,日本,福岡,日本,新千歳,16:00,120,9,1410000,30000,47,小規模運航,120,2100000,1,1,4,35,40,95.3128312
26日,日本,福岡,日本,新千歳,16:30,120,9,1290000,30000,43,小規模運航,120,2100000,1,1,4,35,40,96.4779357
26日,日本,福岡,日本,新千歳,17:00,120,9,1740000,30000,58,小規模運航,120,2100000,1,1,4,35,40,98.4244909
26日,日本,福岡,日本,新千歳,17:30,120,9,1560000,30000,52,小規模運航,120,2100000,1,1,4,35,40,98.1791766
26日,日本,福岡,日本,新千歳,18:00,120,9,1530000,30000,51,小規模運航,120,2100000,1,1,4,35,40,95.097683
26日,日本,福岡,日本,新千歳,18:30,120,9,1590000,30000,53,小規模運航,120,2100000,1,1,4,35,40,96.2853685
26日,日本,福岡,日本,新千歳,19:00,120,9,1620000,30000,54,小規模運航,120,2100000,1,1,4,35,40,95.9586573
26日,日本,福岡,日本,新千歳,19:30,120,9,1770000,30000,59,小規模運航,120,2100000,1,1,4,35,40,94.383095
26日,日本,福岡,日本,新千歳,20:00,120,9,1260000,30000,42,小規模運航,120,2100000,1,1,4,35,40,94.8577907
26日,日本,福岡,日本,新千歳,20:30,120,9,1500000,30000,50,小規模運航,120,2100000,1,1,4,35,40,84.2079586
26日,日本,福岡,日本,新千歳,21:00,120,9,1260000,30000,42,小規模運航,120,2100000,1,1,4,35,40,97.1135218
