日付,出発国家,出発空港,到着国家,到着空港,出発時刻,飛行時間,推奨最大運航数,収益(円),価格(円),需要(名),運航規模,座席数,運航可能な最小収益(円),必要機長数,必要副操縦士数,その他必要人員指数,飛行前必要時間,飛行後必要時間,優先順位指数
9日,日本,新千歳,中国,首都,12:30,150,6,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,96.1174551
9日,日本,新千歳,中国,首都,13:00,150,6,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,96.9164602
9日,日本,新千歳,中国,首都,13:30,150,6,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,98.8632358
9日,日本,新千歳,中国,首都,14:00,150,6,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,96.4164212
9日,日本,新千歳,中国,首都,14:30,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,97.7273798
9日,日本,新千歳,中国,首都,15:00,150,6,4455000,45000,99,小規模運航,120,2100000,1,1,6,35,40,97.8897912
9日,日本,新千歳,中国,首都,15:30,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,98.256624
9日,日本,新千歳,中国,首都,16:00,150,6,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,96.6259689
9日,日本,新千歳,中国,首都,16:30,150,6,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,97.5193625
9日,日本,新千歳,中国,首都,17:00,150,6,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,97.996431
9日,日本,新千歳,中国,首都,17:30,150,6,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,98.9707795
9日,日本,新千歳,中国,首都,18:00,150,6,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,93.1515272
9日,日本,新千歳,中国,首都,18:30,150,6,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,95.9585661
9日,日本,新千歳,中国,首都,19:00,150,6,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,97.2558696
9日,日本,新千歳,中国,首都,19:30,150,6,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,94.0673338
9日,日本,新千歳,中国,首都,20:00,150,6,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,98.3164818
9日,日本,新千歳,中国,首都,20:30,150,6,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,86.5031021
9日,日本,新千歳,中国,首都,21:00,150,6,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,96.3007825
9日,日本,新千歳,中国,首都,21:30,150,6,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,94.5882355
9日,日本,新千歳,中国,首都,22:00,150,6,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,99.2075148
9日,日本,新千歳,中国,首都,22:30,150,6,3960000,45000,88,小規模運航,120,2100000,1,1,6,35,40,87.832174
10日,日本,新千歳,中国,首都,07:00,150,6,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,84.8347461
10日,日本,新千歳,中国,首都,07:30,150,6,3960000,45000,88,小規模運航,120,2100000,1,1,6,35,40,86.5190228
10日,日本,新千歳,中国,首都,08:00,150,6,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,99.6161909
10日,日本,新千歳,中国,首都,08:30,150,6,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,98.7756414
10日,日本,新千歳,中国,首都,09:00,150,6,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,99.4861663
10日,日本,新千歳,中国,首都,09:30,150,6,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,99.0600474
10日,日本,新千歳,中国,首都,10:00,150,6,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,92.9228883
10日,日本,新千歳,中国,首都,10:30,150,6,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,81.1556334
10日,日本,新千歳,中国,首都,11:00,150,6,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,97.5697293
10日,日本,新千歳,中国,首都,11:30,150,6,4140000,45000,92,小規模運航,120,2100000,1,1,6,35,40,91.5583568
10日,日本,新千歳,中国,首都,12:00,150,6,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,97.2167381
10日,日本,新千歳,中国,首都,12:30,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,93.9033209
10日,日本,新千歳,中国,首都,13:00,150,6,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,97.3469267
10日,日本,新千歳,中国,首都,13:30,150,6,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,97.9739093
10日,日本,新千歳,中国,首都,14:00,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,96.1263097
10日,日本,新千歳,中国,首都,14:30,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,97.7273798
10日,日本,新千歳,中国,首都,15:00,150,6,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,98.8878605
10日,日本,新千歳,中国,首都,15:30,150,6,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,99.2108982
10日,日本,新千歳,中国,首都,16:00,150,6,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,97.1767473
10日,日本,新千歳,中国,首都,16:30,150,6,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,97.7562697
10日,日本,新千歳,中国,首都,17:00,150,6,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,94.000403
10日,日本,新千歳,中国,首都,17:30,150,6,5040000,45000,112,小規模運航,120,2100000,1,1,7,35,40,96.1336218
10日,日本,新千歳,中国,首都,18:00,150,6,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,95.9690357
10日,日本,新千歳,中国,首都,18:30,150,6,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,95.9585661
10日,日本,新千歳,中国,首都,19:00,150,6,5400000,45000,120,小規模運航,120,2100000,1,1,7,35,40,95.6162555
10日,日本,新千歳,中国,首都,19:30,150,6,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,99.4016524
10日,日本,新千歳,中国,首都,20:00,150,6,4455000,45000,99,小規模運航,120,2100000,1,1,6,35,40,97.2608647
10日,日本,新千歳,中国,首都,20:30,150,6,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,83.0069855
10日,日本,新千歳,中国,首都,21:00,150,6,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,97.2002241
10日,日本,新千歳,中国,首都,21:30,150,6,4140000,45000,92,小規模運航,120,2100000,1,1,6,35,40,86.7734704
10日,日本,新千歳,中国,首都,22:00,150,6,3285000,45000,73,小規模運航,120,2100000,1,1,5,35,40,93.1101454
10日,日本,新千歳,中国,首都,22:30,150,6,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,96.3615661
11日,日本,新千歳,中国,首都,07:00,150,6,3825000,45000,85,小規模運航,120,2100000,1,1,6,35,40,91.608473
11日,日本,新千歳,中国,首都,07:30,150,6,3870000,45000,86,小規模運航,120,2100000,1,1,6,35,40,98.5622517
11日,日本,新千歳,中国,首都,08:00,150,6,5130000,45000,114,小規模運航,120,2100000,1,1,7,35,40,96.3602348
11日,日本,新千歳,中国,首都,08:30,150,6,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,99.6642724
11日,日本,新千歳,中国,首都,09:00,150,6,5400000,45000,120,小規模運航,120,2100000,1,1,7,35,40,97.4835827
11日,日本,新千歳,中国,首都,09:30,150,6,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,97.6005489
11日,日本,新千歳,中国,首都,10:00,150,6,4455000,45000,99,小規模運航,120,2100000,1,1,6,35,40,89.3373573
11日,日本,新千歳,中国,首都,10:30,150,6,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,98.4573788
11日,日本,新千歳,中国,首都,11:00,150,6,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,99.1926308
11日,日本,新千歳,中国,首都,11:30,150,6,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,89.4523337
11日,日本,新千歳,中国,首都,12:00,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,92.4915101
11日,日本,新千歳,中国,首都,12:30,150,6,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,89.0163479
11日,日本,新千歳,中国,首都,13:00,150,6,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,89.3362452
11日,日本,新千歳,中国,首都,13:30,150,6,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,97.9341984
11日,日本,新千歳,中国,首都,14:00,150,6,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,99.1507417
11日,日本,新千歳,中国,首都,14:30,150,6,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,97.7583794
11日,日本,新千歳,中国,首都,15:00,150,6,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,86.7249696
11日,日本,新千歳,中国,首都,15:30,150,6,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,97.0496671
11日,日本,新千歳,中国,首都,16:00,150,6,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,92.7645781
11日,日本,新千歳,中国,首都,16:30,150,6,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,89.1761877
11日,日本,新千歳,中国,首都,17:00,150,6,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,98.568921
11日,日本,新千歳,中国,首都,17:30,150,6,5715000,45000,127,小規模運航,120,2100000,1,1,7,35,40,95.649257
11日,日本,新千歳,中国,首都,18:00,150,6,5625000,45000,125,小規模運航,120,2100000,1,1,7,35,40,94.7854433
11日,日本,新千歳,中国,首都,18:30,150,6,5715000,45000,127,小規模運航,120,2100000,1,1,7,35,40,99.4387422
11日,日本,新千歳,中国,首都,19:00,150,6,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,99.1628919
11日,日本,新千歳,中国,首都,19:30,150,6,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,99.206371
11日,日本,新千歳,中国,首都,20:00,150,6,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,91.413372
11日,日本,新千歳,中国,首都,20:30,150,6,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,98.5927231
11日,日本,新千歳,中国,首都,21:00,150,6,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,93.8985512
11日,日本,新千歳,中国,首都,21:30,150,6,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,92.9680682
11日,日本,新千歳,中国,首都,22:00,150,6,3285000,45000,73,小規模運航,120,2100000,1,1,5,35,40,93.1101454
11日,日本,新千歳,中国,首都,22:30,150,6,3825000,45000,85,小規模運航,120,2100000,1,1,6,35,40,97.8408629
12日,日本,新千歳,中国,首都,07:00,150,6,3690000,45000,82,小規模運航,120,2100000,1,1,6,35,40,91.9343346
12日,日本,新千歳,中国,首都,07:30,150,6,3690000,45000,82,小規模運航,120,2100000,1,1,6,35,40,97.463321
12日,日本,新千歳,中国,首都,08:00,150,6,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,97.3019212
12日,日本,新千歳,中国,首都,08:30,150,6,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,98.8368465
12日,日本,新千歳,中国,首都,09:00,150,6,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,99.4861663
12日,日本,新千歳,中国,首都,09:30,150,6,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,99.0996708
12日,日本,新千歳,中国,首都,10:00,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,90.311145
12日,日本,新千歳,中国,首都,10:30,150,6,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,94.8065716
12日,日本,新千歳,中国,首都,11:00,150,6,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,96.4950786
12日,日本,新千歳,中国,首都,11:30,150,6,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,94.8243681
12日,日本,新千歳,中国,首都,12:00,150,6,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,96.7551329
12日,日本,新千歳,中国,首都,12:30,150,6,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,89.0163479
12日,日本,新千歳,中国,首都,13:00,150,6,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,96.9164602
12日,日本,新千歳,中国,首都,13:30,150,6,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,90.8985631
12日,日本,新千歳,中国,首都,14:00,150,6,4140000,45000,92,小規模運航,120,2100000,1,1,6,35,40,84.9459541
12日,日本,新千歳,中国,首都,14:30,150,6,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,85.2681572
12日,日本,新千歳,中国,首都,15:00,150,6,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,98.3740914
12日,日本,新千歳,中国,首都,15:30,150,6,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,97.4154433
12日,日本,新千歳,中国,首都,16:00,150,6,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,94.4669767
12日,日本,新千歳,中国,首都,16:30,150,6,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,95.763243
12日,日本,新千歳,中国,首都,17:00,150,6,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,94.000403
12日,日本,新千歳,中国,首都,17:30,150,6,5130000,45000,114,小規模運航,120,2100000,1,1,7,35,40,98.577762
12日,日本,新千歳,中国,首都,18:00,150,6,5445000,45000,121,小規模運航,120,2100000,1,1,7,35,40,93.5564248
12日,日本,新千歳,中国,首都,18:30,150,6,5625000,45000,125,小規模運航,120,2100000,1,1,7,35,40,97.6734659
12日,日本,新千歳,中国,首都,19:00,150,6,5445000,45000,121,小規模運航,120,2100000,1,1,7,35,40,99.5420268
12日,日本,新千歳,中国,首都,19:30,150,6,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,98.5917068
12日,日本,新千歳,中国,首都,20:00,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,98.8619794
12日,日本,新千歳,中国,首都,20:30,150,6,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,87.364369
12日,日本,新千歳,中国,首都,21:00,150,6,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,98.8726854
12日,日本,新千歳,中国,首都,21:30,150,6,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,92.9680682
12日,日本,新千歳,中国,首都,22:00,150,6,3600000,45000,80,小規模運航,120,2100000,1,1,5,35,40,87.2690774
12日,日本,新千歳,中国,首都,22:30,150,6,3960000,45000,88,小規模運航,120,2100000,1,1,6,35,40,87.832174
13日,日本,新千歳,中国,首都,07:00,150,6,3735000,45000,83,小規模運航,120,2100000,1,1,6,35,40,97.8575207
13日,日本,新千歳,中国,首都,07:30,150,6,3690000,45000,82,小規模運航,120,2100000,1,1,6,35,40,97.463321
13日,日本,新千歳,中国,首都,08:00,150,6,5310000,45000,118,小規模運航,120,2100000,1,1,7,35,40,90.0118298
13日,日本,新千歳,中国,首都,08:30,150,6,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,96.5885803
13日,日本,新千歳,中国,首都,09:00,150,6,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,99.48866
13日,日本,新千歳,中国,首都,09:30,150,6,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,93.2938663
13日,日本,新千歳,中国,首都,10:00,150,6,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,92.9228883
13日,日本,新千歳,中国,首都,10:30,150,6,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,81.6068423
13日,日本,新千歳,中国,首都,11:00,150,6,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,94.3864707
13日,日本,新千歳,中国,首都,11:30,150,6,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,89.4523337
13日,日本,新千歳,中国,首都,12:00,150,6,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,97.7578687
13日,日本,新千歳,中国,首都,12:30,150,6,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,86.7921344
13日,日本,新千歳,中国,首都,13:00,150,6,4140000,45000,92,小規模運航,120,2100000,1,1,6,35,40,98.7689539
13日,日本,新千歳,中国,首都,13:30,150,6,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,98.2119706
13日,日本,新千歳,中国,首都,14:00,150,6,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,95.7936006
13日,日本,新千歳,中国,首都,14:30,150,6,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,89.3788335
13日,日本,新千歳,中国,首都,15:00,150,6,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,88.2634653
13日,日本,新千歳,中国,首都,15:30,150,6,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,97.4256753
13日,日本,新千歳,中国,首都,16:00,150,6,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,94.4947841
13日,日本,新千歳,中国,首都,16:30,150,6,4140000,45000,92,小規模運航,120,2100000,1,1,6,35,40,96.9252713
13日,日本,新千歳,中国,首都,17:00,150,6,5445000,45000,121,小規模運航,120,2100000,1,1,7,35,40,99.4044098
13日,日本,新千歳,中国,首都,17:30,150,6,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,97.6997689
13日,日本,新千歳,中国,首都,18:00,150,6,5715000,45000,127,小規模運航,120,2100000,1,1,7,35,40,98.2971515
13日,日本,新千歳,中国,首都,18:30,150,6,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,99.1479934
13日,日本,新千歳,中国,首都,19:00,150,6,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,93.4212469
13日,日本,新千歳,中国,首都,19:30,150,6,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,94.0673338
13日,日本,新千歳,中国,首都,20:00,150,6,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,97.8069187
13日,日本,新千歳,中国,首都,20:30,150,6,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,83.0069855
13日,日本,新千歳,中国,首都,21:00,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,95.4530743
13日,日本,新千歳,中国,首都,21:30,150,6,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,97.2385967
13日,日本,新千歳,中国,首都,22:00,150,6,3375000,45000,75,小規模運航,120,2100000,1,1,5,35,40,93.7404407
13日,日本,新千歳,中国,首都,22:30,150,6,3825000,45000,85,小規模運航,120,2100000,1,1,6,35,40,97.8408629
14日,日本,新千歳,中国,首都,07:00,150,6,3600000,45000,80,小規模運航,120,2100000,1,1,5,35,40,95.7498933
14日,日本,新千歳,中国,首都,07:30,150,6,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,95.0182856
14日,日本,新千歳,中国,首都,08:00,150,6,5445000,45000,121,小規模運航,120,2100000,1,1,7,35,40,96.3430607
14日,日本,新千歳,中国,首都,08:30,150,6,5400000,45000,120,小規模運航,120,2100000,1,1,7,35,40,99.53893
14日,日本,新千歳,中国,首都,09:00,150,6,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,99.6823897
14日,日本,新千歳,中国,首都,09:30,150,6,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,99.4453048
14日,日本,新千歳,中国,首都,10:00,150,6,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,97.1484828
14日,日本,新千歳,中国,首都,10:30,150,6,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,91.5145718
14日,日本,新千歳,中国,首都,11:00,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,94.7625557
14日,日本,新千歳,中国,首都,11:30,150,6,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,87.3741726
14日,日本,新千歳,中国,首都,12:00,150,6,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,96.8703507
14日,日本,新千歳,中国,首都,12:30,150,6,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,97.5916384
14日,日本,新千歳,中国,首都,13:00,150,6,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,93.826493
14日,日本,新千歳,中国,首都,13:30,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,95.9772033
14日,日本,新千歳,中国,首都,14:00,150,6,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,95.2639463
14日,日本,新千歳,中国,首都,14:30,150,6,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,98.4807198
14日,日本,新千歳,中国,首都,15:00,150,6,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,96.4475305
14日,日本,新千歳,中国,首都,15:30,150,6,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,99.2108982
14日,日本,新千歳,中国,首都,16:00,150,6,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,98.503781
14日,日本,新千歳,中国,首都,16:30,150,6,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,95.3449025
14日,日本,新千歳,中国,首都,17:00,150,6,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,98.568921
14日,日本,新千歳,中国,首都,17:30,150,6,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,98.3926186
14日,日本,新千歳,中国,首都,18:00,150,6,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,92.8320897
14日,日本,新千歳,中国,首都,18:30,150,6,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,98.5916532
14日,日本,新千歳,中国,首都,19:00,150,6,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,96.8014069
14日,日本,新千歳,中国,首都,19:30,150,6,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,92.8139377
14日,日本,新千歳,中国,首都,20:00,150,6,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,94.967171
14日,日本,新千歳,中国,首都,20:30,150,6,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,83.0069855
14日,日本,新千歳,中国,首都,21:00,150,6,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,88.5787472
14日,日本,新千歳,中国,首都,21:30,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,94.1401072
14日,日本,新千歳,中国,首都,22:00,150,6,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,99.2075148
14日,日本,新千歳,中国,首都,22:30,150,6,3285000,45000,73,小規模運航,120,2100000,1,1,5,35,40,89.6251829
15日,日本,新千歳,中国,首都,07:00,150,6,3600000,45000,80,小規模運航,120,2100000,1,1,5,35,40,95.7498933
15日,日本,新千歳,中国,首都,07:30,150,6,3195000,45000,71,小規模運航,120,2100000,1,1,5,35,40,92.3617688
15日,日本,新千歳,中国,首都,08:00,150,6,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,97.0315041
15日,日本,新千歳,中国,首都,08:30,150,6,5310000,45000,118,小規模運航,120,2100000,1,1,7,35,40,97.4443888
15日,日本,新千歳,中国,首都,09:00,150,6,5625000,45000,125,小規模運航,120,2100000,1,1,7,35,40,98.2669029
15日,日本,新千歳,中国,首都,09:30,150,6,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,93.2938663
15日,日本,新千歳,中国,首都,10:00,150,6,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,91.2152724
15日,日本,新千歳,中国,首都,10:30,150,6,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,94.8065716
15日,日本,新千歳,中国,首都,11:00,150,6,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,97.5697293
15日,日本,新千歳,中国,首都,11:30,150,6,4140000,45000,92,小規模運航,120,2100000,1,1,6,35,40,91.5583568
15日,日本,新千歳,中国,首都,12:00,150,6,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,97.2387418
15日,日本,新千歳,中国,首都,12:30,150,6,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,97.2805726
15日,日本,新千歳,中国,首都,13:00,150,6,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,91.7187937
15日,日本,新千歳,中国,首都,13:30,150,6,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,98.8632358
15日,日本,新千歳,中国,首都,14:00,150,6,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,96.6306382
15日,日本,新千歳,中国,首都,14:30,150,6,4140000,45000,92,小規模運航,120,2100000,1,1,6,35,40,94.3729956
15日,日本,新千歳,中国,首都,15:00,150,6,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,98.6820676
15日,日本,新千歳,中国,首都,15:30,150,6,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,96.1349122
15日,日本,新千歳,中国,首都,16:00,150,6,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,94.9847091
15日,日本,新千歳,中国,首都,16:30,150,6,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,98.8454463
15日,日本,新千歳,中国,首都,17:00,150,6,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,94.000403
15日,日本,新千歳,中国,首都,17:30,150,6,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,96.4483358
15日,日本,新千歳,中国,首都,18:00,150,6,5310000,45000,118,小規模運航,120,2100000,1,1,7,35,40,97.4235025
15日,日本,新千歳,中国,首都,18:30,150,6,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,98.0269323
15日,日本,新千歳,中国,首都,19:00,150,6,5265000,45000,117,小規模運航,120,2100000,1,1,7,35,40,98.5374018
15日,日本,新千歳,中国,首都,19:30,150,6,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,98.5917068
15日,日本,新千歳,中国,首都,20:00,150,6,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,94.2014972
15日,日本,新千歳,中国,首都,20:30,150,6,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,86.7432706
15日,日本,新千歳,中国,首都,21:00,150,6,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,95.4530743
15日,日本,新千歳,中国,首都,21:30,150,6,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,95.1387192
15日,日本,新千歳,中国,首都,22:00,150,6,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,99.2075148
15日,日本,新千歳,中国,首都,22:30,150,6,3195000,45000,71,小規模運航,120,2100000,1,1,5,35,40,95.8464054
16日,日本,新千歳,中国,首都,07:00,150,6,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,84.8347461
16日,日本,新千歳,中国,首都,07:30,150,6,3510000,45000,78,小規模運航,120,2100000,1,1,5,35,40,89.9274225
16日,日本,新千歳,中国,首都,08:00,150,6,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,99.6161909
16日,日本,新千歳,中国,首都,08:30,150,6,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,99.2834677
16日,日本,新千歳,中国,首都,09:00,150,6,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,94.9298223
16日,日本,新千歳,中国,首都,09:30,150,6,5715000,45000,127,小規模運航,120,2100000,1,1,7,35,40,94.1760946
16日,日本,新千歳,中国,首都,10:00,150,6,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,97.253379
16日,日本,新千歳,中国,首都,10:30,150,6,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,81.1556334
16日,日本,新千歳,中国,首都,11:00,150,6,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,96.582564
16日,日本,新千歳,中国,首都,11:30,150,6,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,95.2314908
16日,日本,新千歳,中国,首都,12:00,150,6,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,96.7551329
