日付,出発国家,出発空港,到着国家,到着空港,出発時刻,飛行時間,推奨最大運航数,収益(円),価格(円),需要(名),運航規模,座席数,運航可能な最小収益(円),必要機長数,必要副操縦士数,その他必要人員指数,飛行前必要時間,飛行後必要時間,優先順位指数
16日,日本,羽田,中国,首都,13:30,150,5,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,97.9836864
16日,日本,羽田,中国,首都,14:00,150,5,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,88.1155523
16日,日本,羽田,中国,首都,14:30,150,5,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,96.7511082
16日,日本,羽田,中国,首都,15:00,150,5,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,97.5621979
16日,日本,羽田,中国,首都,15:30,150,5,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,89.0398017
16日,日本,羽田,中国,首都,16:00,150,5,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,98.590173
16日,日本,羽田,中国,首都,16:30,150,5,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,91.6908953
16日,日本,羽田,中国,首都,17:00,150,5,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,97.7314429
16日,日本,羽田,中国,首都,17:30,150,5,5310000,45000,118,小規模運航,120,2100000,1,1,7,35,40,98.9642593
16日,日本,羽田,中国,首都,18:00,150,5,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,95.632483
16日,日本,羽田,中国,首都,18:30,150,5,5760000,45000,128,小規模運航,120,2100000,1,1,7,35,40,95.4022843
16日,日本,羽田,中国,首都,19:00,150,5,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,99.5363963
16日,日本,羽田,中国,首都,19:30,150,5,5310000,45000,118,小規模運航,120,2100000,1,1,7,35,40,99.5964721
16日,日本,羽田,中国,首都,20:00,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,96.7646339
16日,日本,羽田,中国,首都,20:30,150,5,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,97.2610395
16日,日本,羽田,中国,首都,21:00,150,5,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,98.2899235
16日,日本,羽田,中国,首都,21:30,150,5,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,87.0072005
16日,日本,羽田,中国,首都,22:00,150,5,3825000,45000,85,小規模運航,120,2100000,1,1,6,35,40,94.5348094
16日,日本,羽田,中国,首都,22:30,150,5,3465000,45000,77,小規模運航,120,2100000,1,1,5,35,40,93.4937102
17日,日本,羽田,中国,首都,07:00,150,5,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,96.4895607
17日,日本,羽田,中国,首都,07:30,150,5,3690000,45000,82,小規模運航,120,2100000,1,1,6,35,40,92.0139652
17日,日本,羽田,中国,首都,08:00,150,5,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,95.7628132
17日,日本,羽田,中国,首都,08:30,150,5,5625000,45000,125,小規模運航,120,2100000,1,1,7,35,40,97.7820644
17日,日本,羽田,中国,首都,09:00,150,5,5265000,45000,117,小規模運航,120,2100000,1,1,7,35,40,98.4349497
17日,日本,羽田,中国,首都,09:30,150,5,5265000,45000,117,小規模運航,120,2100000,1,1,7,35,40,94.6767401
17日,日本,羽田,中国,首都,10:00,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,93.6580476
17日,日本,羽田,中国,首都,10:30,150,5,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,98.9999548
17日,日本,羽田,中国,首都,11:00,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,98.6902654
17日,日本,羽田,中国,首都,11:30,150,5,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,88.0738095
17日,日本,羽田,中国,首都,12:00,150,5,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,92.8597099
17日,日本,羽田,中国,首都,12:30,150,5,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,92.1831349
17日,日本,羽田,中国,首都,13:00,150,5,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,95.7945392
17日,日本,羽田,中国,首都,13:30,150,5,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,94.4845973
17日,日本,羽田,中国,首都,14:00,150,5,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,98.5881317
17日,日本,羽田,中国,首都,14:30,150,5,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,99.3161483
17日,日本,羽田,中国,首都,15:00,150,5,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,96.290212
17日,日本,羽田,中国,首都,15:30,150,5,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,97.4594637
17日,日本,羽田,中国,首都,16:00,150,5,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,94.8032828
17日,日本,羽田,中国,首都,16:30,150,5,4455000,45000,99,小規模運航,120,2100000,1,1,6,35,40,93.8816227
17日,日本,羽田,中国,首都,17:00,150,5,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,99.2996032
17日,日本,羽田,中国,首都,17:30,150,5,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,99.0601102
17日,日本,羽田,中国,首都,18:00,150,5,5400000,45000,120,小規模運航,120,2100000,1,1,7,35,40,98.6254804
17日,日本,羽田,中国,首都,18:30,150,5,5310000,45000,118,小規模運航,120,2100000,1,1,7,35,40,97.4927576
17日,日本,羽田,中国,首都,19:00,150,5,5625000,45000,125,小規模運航,120,2100000,1,1,7,35,40,98.1824096
17日,日本,羽田,中国,首都,19:30,150,5,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,97.5778775
17日,日本,羽田,中国,首都,20:00,150,5,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,89.2485543
17日,日本,羽田,中国,首都,20:30,150,5,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,98.6328205
17日,日本,羽田,中国,首都,21:00,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,92.6259495
17日,日本,羽田,中国,首都,21:30,150,5,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,96.2634952
17日,日本,羽田,中国,首都,22:00,150,5,3735000,45000,83,小規模運航,120,2100000,1,1,6,35,40,87.5458219
17日,日本,羽田,中国,首都,22:30,150,5,3375000,45000,75,小規模運航,120,2100000,1,1,5,35,40,98.5758048
18日,日本,羽田,中国,首都,07:00,150,5,3870000,45000,86,小規模運航,120,2100000,1,1,6,35,40,97.4153627
18日,日本,羽田,中国,首都,07:30,150,5,3690000,45000,82,小規模運航,120,2100000,1,1,6,35,40,92.0139652
18日,日本,羽田,中国,首都,08:00,150,5,5310000,45000,118,小規模運航,120,2100000,1,1,7,35,40,99.4377411
18日,日本,羽田,中国,首都,08:30,150,5,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,95.7612772
18日,日本,羽田,中国,首都,09:00,150,5,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,95.1489993
18日,日本,羽田,中国,首都,09:30,150,5,5040000,45000,112,小規模運航,120,2100000,1,1,7,35,40,95.296951
18日,日本,羽田,中国,首都,10:00,150,5,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,96.958163
18日,日本,羽田,中国,首都,10:30,150,5,4140000,45000,92,小規模運航,120,2100000,1,1,6,35,40,93.4040091
18日,日本,羽田,中国,首都,11:00,150,5,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,92.9474463
18日,日本,羽田,中国,首都,11:30,150,5,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,95.189158
18日,日本,羽田,中国,首都,12:00,150,5,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,97.4723709
18日,日本,羽田,中国,首都,12:30,150,5,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,92.1831349
18日,日本,羽田,中国,首都,13:00,150,5,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,96.2805066
18日,日本,羽田,中国,首都,13:30,150,5,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,83.3702793
18日,日本,羽田,中国,首都,14:00,150,5,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,98.634782
18日,日本,羽田,中国,首都,14:30,150,5,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,98.1116079
18日,日本,羽田,中国,首都,15:00,150,5,4455000,45000,99,小規模運航,120,2100000,1,1,6,35,40,98.5706935
18日,日本,羽田,中国,首都,15:30,150,5,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,95.8544958
18日,日本,羽田,中国,首都,16:00,150,5,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,99.0632913
18日,日本,羽田,中国,首都,16:30,150,5,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,93.286075
18日,日本,羽田,中国,首都,17:00,150,5,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,99.4349383
18日,日本,羽田,中国,首都,17:30,150,5,5400000,45000,120,小規模運航,120,2100000,1,1,7,35,40,99.6532759
18日,日本,羽田,中国,首都,18:00,150,5,5400000,45000,120,小規模運航,120,2100000,1,1,7,35,40,98.6254804
18日,日本,羽田,中国,首都,18:30,150,5,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,98.3768756
18日,日本,羽田,中国,首都,19:00,150,5,5625000,45000,125,小規模運航,120,2100000,1,1,7,35,40,98.1824096
18日,日本,羽田,中国,首都,19:30,150,5,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,97.3549588
18日,日本,羽田,中国,首都,20:00,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,96.7646339
18日,日本,羽田,中国,首都,20:30,150,5,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,97.0049695
18日,日本,羽田,中国,首都,21:00,150,5,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,96.3499831
18日,日本,羽田,中国,首都,21:30,150,5,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,93.3859884
18日,日本,羽田,中国,首都,22:00,150,5,3690000,45000,82,小規模運航,120,2100000,1,1,6,35,40,98.1392711
18日,日本,羽田,中国,首都,22:30,150,5,3645000,45000,81,小規模運航,120,2100000,1,1,6,35,40,98.8832931
19日,日本,羽田,中国,首都,07:00,150,5,3780000,45000,84,小規模運航,120,2100000,1,1,6,35,40,94.7175981
19日,日本,羽田,中国,首都,07:30,150,5,3555000,45000,79,小規模運航,120,2100000,1,1,5,35,40,93.7786534
19日,日本,羽田,中国,首都,08:00,150,5,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,97.8875175
19日,日本,羽田,中国,首都,08:30,150,5,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,99.425016
19日,日本,羽田,中国,首都,09:00,150,5,5445000,45000,121,小規模運航,120,2100000,1,1,7,35,40,94.6544005
19日,日本,羽田,中国,首都,09:30,150,5,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,99.6893344
19日,日本,羽田,中国,首都,10:00,150,5,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,98.8373776
19日,日本,羽田,中国,首都,10:30,150,5,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,98.6015297
19日,日本,羽田,中国,首都,11:00,150,5,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,89.9669959
19日,日本,羽田,中国,首都,11:30,150,5,4455000,45000,99,小規模運航,120,2100000,1,1,6,35,40,93.5343428
19日,日本,羽田,中国,首都,12:00,150,5,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,98.9292345
19日,日本,羽田,中国,首都,12:30,150,5,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,97.1466803
19日,日本,羽田,中国,首都,13:00,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,96.0705256
19日,日本,羽田,中国,首都,13:30,150,5,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,83.0596621
19日,日本,羽田,中国,首都,14:00,150,5,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,88.1155523
19日,日本,羽田,中国,首都,14:30,150,5,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,94.4960243
19日,日本,羽田,中国,首都,15:00,150,5,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,97.5621979
19日,日本,羽田,中国,首都,15:30,150,5,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,98.9475452
19日,日本,羽田,中国,首都,16:00,150,5,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,93.8085303
19日,日本,羽田,中国,首都,16:30,150,5,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,95.0458759
19日,日本,羽田,中国,首都,17:00,150,5,5445000,45000,121,小規模運航,120,2100000,1,1,7,35,40,93.5180909
19日,日本,羽田,中国,首都,17:30,150,5,5670000,45000,126,小規模運航,120,2100000,1,1,7,35,40,98.7697887
19日,日本,羽田,中国,首都,18:00,150,5,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,97.7780297
19日,日本,羽田,中国,首都,18:30,150,5,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,99.4015577
19日,日本,羽田,中国,首都,19:00,150,5,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,98.5054249
19日,日本,羽田,中国,首都,19:30,150,5,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,99.0438849
19日,日本,羽田,中国,首都,20:00,150,5,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,96.9978555
19日,日本,羽田,中国,首都,20:30,150,5,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,98.7837149
19日,日本,羽田,中国,首都,21:00,150,5,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,98.660761
19日,日本,羽田,中国,首都,21:30,150,5,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,90.2696126
19日,日本,羽田,中国,首都,22:00,150,5,3420000,45000,76,小規模運航,120,2100000,1,1,5,35,40,97.0038936
19日,日本,羽田,中国,首都,22:30,150,5,3465000,45000,77,小規模運航,120,2100000,1,1,5,35,40,93.4937102
20日,日本,羽田,中国,首都,07:00,150,5,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,96.4895607
20日,日本,羽田,中国,首都,07:30,150,5,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,97.6837242
20日,日本,羽田,中国,首都,08:00,150,5,5805000,45000,129,小規模運航,120,2100000,1,1,7,35,40,84.2228551
20日,日本,羽田,中国,首都,08:30,150,5,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,93.6252192
20日,日本,羽田,中国,首都,09:00,150,5,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,99.1228303
20日,日本,羽田,中国,首都,09:30,150,5,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,95.9269349
20日,日本,羽田,中国,首都,10:00,150,5,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,97.1804453
20日,日本,羽田,中国,首都,10:30,150,5,4725000,45000,105,小規模運航,120,2100000,1,1,7,35,40,79.1034662
20日,日本,羽田,中国,首都,11:00,150,5,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,96.7919358
20日,日本,羽田,中国,首都,11:30,150,5,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,97.0987082
20日,日本,羽田,中国,首都,12:00,150,5,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,97.7769787
20日,日本,羽田,中国,首都,12:30,150,5,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,97.8108984
20日,日本,羽田,中国,首都,13:00,150,5,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,96.2805066
20日,日本,羽田,中国,首都,13:30,150,5,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,94.1858748
20日,日本,羽田,中国,首都,14:00,150,5,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,93.9819897
20日,日本,羽田,中国,首都,14:30,150,5,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,96.9411604
20日,日本,羽田,中国,首都,15:00,150,5,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,88.9592793
20日,日本,羽田,中国,首都,15:30,150,5,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,99.201091
20日,日本,羽田,中国,首都,16:00,150,5,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,94.8032828
20日,日本,羽田,中国,首都,16:30,150,5,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,95.0458759
20日,日本,羽田,中国,首都,17:00,150,5,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,99.4349383
20日,日本,羽田,中国,首都,17:30,150,5,5220000,45000,116,小規模運航,120,2100000,1,1,7,35,40,92.1150976
20日,日本,羽田,中国,首都,18:00,150,5,5715000,45000,127,小規模運航,120,2100000,1,1,7,35,40,98.8772071
20日,日本,羽田,中国,首都,18:30,150,5,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,97.1295943
20日,日本,羽田,中国,首都,19:00,150,5,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,99.6756395
20日,日本,羽田,中国,首都,19:30,150,5,5445000,45000,121,小規模運航,120,2100000,1,1,7,35,40,99.339223
20日,日本,羽田,中国,首都,20:00,150,5,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,98.4605854
20日,日本,羽田,中国,首都,20:30,150,5,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,96.1042864
20日,日本,羽田,中国,首都,21:00,150,5,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,95.8447325
20日,日本,羽田,中国,首都,21:30,150,5,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,90.9240247
20日,日本,羽田,中国,首都,22:00,150,5,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,98.2760863
20日,日本,羽田,中国,首都,22:30,150,5,3330000,45000,74,小規模運航,120,2100000,1,1,5,35,40,89.5453556
21日,日本,羽田,中国,首都,07:00,150,5,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,96.4895607
21日,日本,羽田,中国,首都,07:30,150,5,3330000,45000,74,小規模運航,120,2100000,1,1,5,35,40,88.7741756
21日,日本,羽田,中国,首都,08:00,150,5,5355000,45000,119,小規模運航,120,2100000,1,1,7,35,40,98.9611091
21日,日本,羽田,中国,首都,08:30,150,5,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,96.2050997
21日,日本,羽田,中国,首都,09:00,150,5,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,87.2835692
21日,日本,羽田,中国,首都,09:30,150,5,5895000,45000,131,小規模運航,120,2100000,1,1,7,35,40,98.389818
21日,日本,羽田,中国,首都,10:00,150,5,4680000,45000,104,小規模運航,120,2100000,1,1,7,35,40,95.6054604
21日,日本,羽田,中国,首都,10:30,150,5,4635000,45000,103,小規模運航,120,2100000,1,1,7,35,40,88.4143902
21日,日本,羽田,中国,首都,11:00,150,5,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,97.3044175
21日,日本,羽田,中国,首都,11:30,150,5,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,88.0738095
21日,日本,羽田,中国,首都,12:00,150,5,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,97.4992375
21日,日本,羽田,中国,首都,12:30,150,5,4455000,45000,99,小規模運航,120,2100000,1,1,6,35,40,95.4869109
21日,日本,羽田,中国,首都,13:00,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,96.0705256
21日,日本,羽田,中国,首都,13:30,150,5,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,85.7362314
21日,日本,羽田,中国,首都,14:00,150,5,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,94.2202762
21日,日本,羽田,中国,首都,14:30,150,5,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,96.9411604
21日,日本,羽田,中国,首都,15:00,150,5,4590000,45000,102,小規模運航,120,2100000,1,1,7,35,40,98.7613152
21日,日本,羽田,中国,首都,15:30,150,5,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,99.201091
21日,日本,羽田,中国,首都,16:00,150,5,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,94.8032828
21日,日本,羽田,中国,首都,16:30,150,5,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,96.1920074
21日,日本,羽田,中国,首都,17:00,150,5,5265000,45000,117,小規模運航,120,2100000,1,1,7,35,40,98.3491326
21日,日本,羽田,中国,首都,17:30,150,5,5715000,45000,127,小規模運航,120,2100000,1,1,7,35,40,93.1208313
21日,日本,羽田,中国,首都,18:00,150,5,5715000,45000,127,小規模運航,120,2100000,1,1,7,35,40,98.8772071
21日,日本,羽田,中国,首都,18:30,150,5,5130000,45000,114,小規模運航,120,2100000,1,1,7,35,40,99.1681424
21日,日本,羽田,中国,首都,19:00,150,5,5625000,45000,125,小規模運航,120,2100000,1,1,7,35,40,98.1824096
21日,日本,羽田,中国,首都,19:30,150,5,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,98.9370344
21日,日本,羽田,中国,首都,20:00,150,5,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,98.4605854
21日,日本,羽田,中国,首都,20:30,150,5,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,93.5186874
21日,日本,羽田,中国,首都,21:00,150,5,4275000,45000,95,小規模運航,120,2100000,1,1,6,35,40,95.8447325
21日,日本,羽田,中国,首都,21:30,150,5,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,98.6556418
21日,日本,羽田,中国,首都,22:00,150,5,3735000,45000,83,小規模運航,120,2100000,1,1,6,35,40,87.5458219
21日,日本,羽田,中国,首都,22:30,150,5,3690000,45000,82,小規模運航,120,2100000,1,1,6,35,40,89.9332851
22日,日本,羽田,中国,首都,07:00,150,5,3600000,45000,80,小規模運航,120,2100000,1,1,5,35,40,98.1574879
22日,日本,羽田,中国,首都,07:30,150,5,3780000,45000,84,小規模運航,120,2100000,1,1,6,35,40,98.4055814
22日,日本,羽田,中国,首都,08:00,150,5,5175000,45000,115,小規模運航,120,2100000,1,1,7,35,40,93.1602613
22日,日本,羽田,中国,首都,08:30,150,5,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,95.7612772
22日,日本,羽田,中国,首都,09:00,150,5,5715000,45000,127,小規模運航,120,2100000,1,1,7,35,40,99.1812777
22日,日本,羽田,中国,首都,09:30,150,5,5085000,45000,113,小規模運航,120,2100000,1,1,7,35,40,92.6254655
22日,日本,羽田,中国,首都,10:00,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,93.6580476
22日,日本,羽田,中国,首都,10:30,150,5,4905000,45000,109,小規模運航,120,2100000,1,1,7,35,40,83.0693702
22日,日本,羽田,中国,首都,11:00,150,5,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,97.3044175
22日,日本,羽田,中国,首都,11:30,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,96.3064089
22日,日本,羽田,中国,首都,12:00,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,89.8007699
22日,日本,羽田,中国,首都,12:30,150,5,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,97.1466803
22日,日本,羽田,中国,首都,13:00,150,5,4185000,45000,93,小規模運航,120,2100000,1,1,6,35,40,95.1103963
22日,日本,羽田,中国,首都,13:30,150,5,4500000,45000,100,小規模運航,120,2100000,1,1,6,35,40,93.774813
22日,日本,羽田,中国,首都,14:00,150,5,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,98.3189431
22日,日本,羽田,中国,首都,14:30,150,5,4545000,45000,101,小規模運航,120,2100000,1,1,7,35,40,86.5811096
22日,日本,羽田,中国,首都,15:00,150,5,4230000,45000,94,小規模運航,120,2100000,1,1,6,35,40,97.6933645
22日,日本,羽田,中国,首都,15:30,150,5,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,93.7162598
22日,日本,羽田,中国,首都,16:00,150,5,4320000,45000,96,小規模運航,120,2100000,1,1,6,35,40,96.1278067
22日,日本,羽田,中国,首都,16:30,150,5,4770000,45000,106,小規模運航,120,2100000,1,1,7,35,40,91.6908953
22日,日本,羽田,中国,首都,17:00,150,5,5400000,45000,120,小規模運航,120,2100000,1,1,7,35,40,97.6091673
22日,日本,羽田,中国,首都,17:30,150,5,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,96.8396115
22日,日本,羽田,中国,首都,18:00,150,5,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,98.6232059
22日,日本,羽田,中国,首都,18:30,150,5,5535000,45000,123,小規模運航,120,2100000,1,1,7,35,40,94.1269908
22日,日本,羽田,中国,首都,19:00,150,5,4995000,45000,111,小規模運航,120,2100000,1,1,7,35,40,98.5054249
22日,日本,羽田,中国,首都,19:30,150,5,5040000,45000,112,小規模運航,120,2100000,1,1,7,35,40,97.6279686
22日,日本,羽田,中国,首都,20:00,150,5,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,95.0748545
22日,日本,羽田,中国,首都,20:30,150,5,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,96.4583606
22日,日本,羽田,中国,首都,21:00,150,5,4950000,45000,110,小規模運航,120,2100000,1,1,7,35,40,98.9685803
22日,日本,羽田,中国,首都,21:30,150,5,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,96.3572575
22日,日本,羽田,中国,首都,22:00,150,5,3780000,45000,84,小規模運航,120,2100000,1,1,6,35,40,81.7208613
22日,日本,羽田,中国,首都,22:30,150,5,4050000,45000,90,小規模運航,120,2100000,1,1,6,35,40,98.0464837
23日,日本,羽田,中国,首都,07:00,150,5,3465000,45000,77,小規模運航,120,2100000,1,1,5,35,40,97.2329175
23日,日本,羽田,中国,首都,07:30,150,5,3285000,45000,73,小規模運航,120,2100000,1,1,5,35,40,94.6129764
23日,日本,羽田,中国,首都,08:00,150,5,5850000,45000,130,小規模運航,120,2100000,1,1,7,35,40,97.2706353
23日,日本,羽田,中国,首都,08:30,150,5,5580000,45000,124,小規模運航,120,2100000,1,1,7,35,40,95.7612772
23日,日本,羽田,中国,首都,09:00,150,5,5265000,45000,117,小規模運航,120,2100000,1,1,7,35,40,98.4349497
23日,日本,羽田,中国,首都,09:30,150,5,5490000,45000,122,小規模運航,120,2100000,1,1,7,35,40,97.6104698
23日,日本,羽田,中国,首都,10:00,150,5,4455000,45000,99,小規模運航,120,2100000,1,1,6,35,40,94.4754516
23日,日本,羽田,中国,首都,10:30,150,5,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,96.2148694
23日,日本,羽田,中国,首都,11:00,150,5,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,91.2697898
23日,日本,羽田,中国,首都,11:30,150,5,4860000,45000,108,小規模運航,120,2100000,1,1,7,35,40,97.2515179
23日,日本,羽田,中国,首都,12:00,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,89.8007699
23日,日本,羽田,中国,首都,12:30,150,5,4410000,45000,98,小規模運航,120,2100000,1,1,6,35,40,97.8108984
23日,日本,羽田,中国,首都,13:00,150,5,4365000,45000,97,小規模運航,120,2100000,1,1,6,35,40,96.5570984
23日,日本,羽田,中国,首都,13:30,150,5,4095000,45000,91,小規模運航,120,2100000,1,1,6,35,40,87.390973
23日,日本,羽田,中国,首都,14:00,150,5,4815000,45000,107,小規模運航,120,2100000,1,1,7,35,40,93.9091941
23日,日本,羽田,中国,首都,14:30,150,5,4455000,45000,99,小規模運航,120,2100000,1,1,6,35,40,96.4717509
